"season","daynum","wteam","wscore","lteam","lscore","wloc","numot","id"
"A",37,769,99,598,81,"H",NA,"A_598_769"
"A",37,777,82,571,64,"A",NA,"A_571_777"
"A",37,779,74,533,54,"H",NA,"A_533_779"
"A",37,782,76,693,59,"A",NA,"A_693_782"
"A",37,788,93,543,81,"H",NA,"A_543_788"
"A",37,790,63,833,51,"H",NA,"A_790_833"
"A",37,794,68,711,50,"H",NA,"A_711_794"
"A",37,815,80,510,64,"H",NA,"A_510_815"
"A",37,818,96,617,73,"H",NA,"A_617_818"
"A",37,821,89,842,60,"A",NA,"A_821_842"
"A",37,835,56,535,50,"H",NA,"A_535_835"
"A",38,549,82,816,47,"H",NA,"A_549_816"
"A",38,576,97,828,58,"A",NA,"A_576_828"
"A",38,589,75,566,60,"H",NA,"A_566_589"
"A",38,611,77,615,58,"H",NA,"A_611_615"
"A",38,636,83,742,63,"A",NA,"A_636_742"
"A",38,648,76,665,66,"H",NA,"A_648_665"
"A",38,681,58,607,56,"H",NA,"A_607_681"
"A",38,683,57,813,56,"H",NA,"A_683_813"
"A",38,690,115,548,75,"A",NA,"A_548_690"
"A",38,696,69,845,52,"A",NA,"A_696_845"
"A",38,703,68,772,66,"A",NA,"A_703_772"
"A",38,704,68,745,57,"H",NA,"A_704_745"
"A",38,708,85,604,74,"H",NA,"A_604_708"
"A",38,732,87,582,72,"A",NA,"A_582_732"
"A",38,740,88,586,77,"H",NA,"A_586_740"
"A",38,797,90,605,68,"H",NA,"A_605_797"
"A",38,805,61,633,56,"H",NA,"A_633_805"
"A",38,825,85,546,74,"H",NA,"A_546_825"
"A",38,827,80,814,66,"H",NA,"A_814_827"
"A",38,838,72,506,65,"N",NA,"A_506_838"
"A",38,854,78,616,75,"H",NA,"A_616_854"
"A",39,518,63,645,58,"N",NA,"A_518_645"
"A",39,520,80,756,64,"N",NA,"A_520_756"
"A",39,521,80,543,77,"H",NA,"A_521_543"
"A",39,529,79,550,56,"N",NA,"A_529_550"
"A",39,536,99,565,74,"H",NA,"A_536_565"
"A",39,549,100,838,64,"H",NA,"A_549_838"
"A",39,559,93,854,66,"H",NA,"A_559_854"
"A",39,603,113,566,58,"H",NA,"A_566_603"
"A",39,623,89,762,70,"H",NA,"A_623_762"
"A",39,625,85,570,68,"H",NA,"A_570_625"
"A",39,635,88,610,86,"N",NA,"A_610_635"
"A",39,650,68,765,58,"N",NA,"A_650_765"
"A",39,657,62,528,60,"H",NA,"A_528_657"
"A",39,661,92,682,85,"A",NA,"A_661_682"
"A",39,680,74,699,56,"H",NA,"A_680_699"
"A",39,700,98,712,90,"H",NA,"A_700_712"
"A",39,701,91,702,75,"H",NA,"A_701_702"
"A",39,786,83,558,60,"H",NA,"A_558_786"
"A",39,816,85,506,56,"N",NA,"A_506_816"
"A",39,841,73,541,62,"N",NA,"A_541_841"
"A",40,502,75,692,69,"H",NA,"A_502_692"
"A",40,511,90,799,84,"H",NA,"A_511_799"
"A",40,513,70,675,68,"A",NA,"A_513_675"
"A",40,518,83,521,64,"A",NA,"A_518_521"
"A",40,526,81,699,76,"H",NA,"A_526_699"
"A",40,533,77,777,50,"A",NA,"A_533_777"
"A",40,535,81,626,61,"H",NA,"A_535_626"
"A",40,536,74,650,64,"H",NA,"A_536_650"
"A",40,541,64,558,42,"N",NA,"A_541_558"
"A",40,549,82,515,67,"A",NA,"A_515_549"
"A",40,551,72,769,58,"H",NA,"A_551_769"
"A",40,554,68,545,64,"H",NA,"A_545_554"
"A",40,556,77,617,74,"H",NA,"A_556_617"
"A",40,562,80,724,64,"H",NA,"A_562_724"
"A",40,567,73,517,72,"H",NA,"A_517_567"
"A",40,569,98,851,80,"H",NA,"A_569_851"
"A",40,570,68,550,46,"N",NA,"A_550_570"
"A",40,575,77,752,64,"H",NA,"A_575_752"
"A",40,576,79,611,72,"A",NA,"A_576_611"
"A",40,580,68,654,61,"H",NA,"A_580_654"
"A",40,581,74,746,71,"A",NA,"A_581_746"
"A",40,583,74,553,62,"A",NA,"A_553_583"
"A",40,587,91,846,74,"A",NA,"A_587_846"
"A",40,589,83,503,82,"A",NA,"A_503_589"
"A",40,595,85,573,80,"H",NA,"A_573_595"
"A",40,599,71,771,69,"A",NA,"A_599_771"
"A",40,605,72,516,57,"A",NA,"A_516_605"
"A",40,607,83,564,57,"A",NA,"A_564_607"
"A",40,622,84,696,68,"H",NA,"A_622_696"
"A",40,623,97,520,53,"H",NA,"A_520_623"
"A",40,624,79,588,58,"H",NA,"A_588_624"
"A",40,625,78,529,67,"H",NA,"A_529_625"
"A",40,627,80,596,66,"H",NA,"A_596_627"
"A",40,628,56,629,50,"A",NA,"A_628_629"
"A",40,636,101,753,71,"A",NA,"A_636_753"
"A",40,640,83,606,60,"H",NA,"A_606_640"
"A",40,641,68,660,65,"N",NA,"A_641_660"
"A",40,643,86,674,81,"H",NA,"A_643_674"
"A",40,644,80,612,70,"H",NA,"A_612_644"
"A",40,645,73,543,71,"N",NA,"A_543_645"
"A",40,647,65,726,54,"A",NA,"A_647_726"
"A",40,651,101,793,78,"H",NA,"A_651_793"
"A",40,652,83,757,73,"H",NA,"A_652_757"
"A",40,658,74,679,46,"H",NA,"A_658_679"
"A",40,663,65,527,57,"A",NA,"A_527_663"
"A",40,668,77,593,53,"H",NA,"A_593_668"
"A",40,670,88,577,84,"H",NA,"A_577_670"
"A",40,673,91,698,80,"H",NA,"A_673_698"
"A",40,676,86,632,63,"H",NA,"A_632_676"
"A",40,685,86,791,70,"N",NA,"A_685_791"
"A",40,686,74,619,57,"H",NA,"A_619_686"
"A",40,695,84,568,80,"A",NA,"A_568_695"
"A",40,704,72,555,68,"N",NA,"A_555_704"
"A",40,717,70,653,62,"A",NA,"A_653_717"
"A",40,719,103,853,72,"H",NA,"A_719_853"
"A",40,720,92,602,87,"A",NA,"A_602_720"
"A",40,721,107,820,75,"H",NA,"A_721_820"
"A",40,722,67,767,60,"A",NA,"A_722_767"
"A",40,727,73,597,70,"H",NA,"A_597_727"
"A",40,729,88,728,61,"N",NA,"A_728_729"
"A",40,730,99,842,88,"H",NA,"A_730_842"
"A",40,731,72,825,69,"A",NA,"A_731_825"
"A",40,737,83,741,76,"H",NA,"A_737_741"
"A",40,740,92,672,77,"H",NA,"A_672_740"
"A",40,742,78,827,77,"A",NA,"A_742_827"
"A",40,758,98,773,59,"H",NA,"A_758_773"
"A",40,762,55,756,48,"N",NA,"A_756_762"
"A",40,764,85,715,70,"H",NA,"A_715_764"
"A",40,765,95,565,90,"N",NA,"A_565_765"
"A",40,766,69,639,59,"H",NA,"A_639_766"
"A",40,774,71,620,56,"H",NA,"A_620_774"
"A",40,775,76,849,62,"A",NA,"A_775_849"
"A",40,776,56,531,53,"N",NA,"A_531_776"
"A",40,778,80,755,78,"A",NA,"A_755_778"
"A",40,780,82,677,74,"A",NA,"A_677_780"
"A",40,782,81,665,54,"H",NA,"A_665_782"
"A",40,786,77,841,75,"H",NA,"A_786_841"
"A",40,788,95,761,92,"H",NA,"A_761_788"
"A",40,790,80,519,70,"H",NA,"A_519_790"
"A",40,795,74,803,63,"H",NA,"A_795_803"
"A",40,796,97,678,74,"H",NA,"A_678_796"
"A",40,798,92,723,80,"H",NA,"A_723_798"
"A",40,801,82,705,62,"H",NA,"A_705_801"
"A",40,802,64,789,60,"A",NA,"A_789_802"
"A",40,807,86,582,66,"H",NA,"A_582_807"
"A",40,810,73,662,63,"H",NA,"A_662_810"
"A",40,815,82,693,76,"H",NA,"A_693_815"
"A",40,821,59,822,43,"H",NA,"A_821_822"
"A",40,826,82,845,77,"A",NA,"A_826_845"
"A",40,828,103,615,83,"H",NA,"A_615_828"
"A",40,829,67,738,50,"N",NA,"A_738_829"
"A",40,830,67,743,52,"A",NA,"A_743_830"
"A",40,831,99,832,67,"H",NA,"A_831_832"
"A",40,835,77,805,65,"A",NA,"A_805_835"
"A",40,836,83,687,71,"H",NA,"A_687_836"
"A",40,839,77,592,53,"A",NA,"A_592_839"
"A",40,840,74,637,60,"H",NA,"A_637_840"
"A",40,843,93,578,77,"H",NA,"A_578_843"
"A",40,844,73,621,56,"H",NA,"A_621_844"
"A",41,528,70,700,67,"H",NA,"A_528_700"
"A",41,535,102,661,92,"A",NA,"A_535_661"
"A",41,574,63,671,61,"A",NA,"A_574_671"
"A",41,604,81,848,55,"A",NA,"A_604_848"
"A",41,657,76,712,62,"A",NA,"A_657_712"
"A",41,664,101,734,62,"H",NA,"A_664_734"
"A",41,665,48,531,47,"N",NA,"A_531_665"
"A",41,749,66,590,64,"H",NA,"A_590_749"
"A",41,782,80,776,69,"H",NA,"A_776_782"
"A",41,818,82,817,72,"H",NA,"A_817_818"
"A",42,527,78,813,56,"H",NA,"A_527_813"
"A",42,538,82,582,66,"H",NA,"A_538_582"
"A",42,578,77,560,76,"H",NA,"A_560_578"
"A",42,699,86,681,84,"H",NA,"A_681_699"
"A",42,737,58,849,57,"H",NA,"A_737_849"
"A",42,771,92,809,82,"A",NA,"A_771_809"
"A",42,780,63,508,60,"H",NA,"A_508_780"
"A",43,518,59,768,50,"A",NA,"A_518_768"
"A",43,536,91,842,86,"H",NA,"A_536_842"
"A",43,559,79,595,61,"A",NA,"A_559_595"
"A",43,567,70,612,61,"A",NA,"A_567_612"
"A",43,573,72,657,58,"H",NA,"A_573_657"
"A",43,605,60,600,58,"H",NA,"A_600_605"
"A",43,642,64,558,51,"H",NA,"A_558_642"
"A",43,663,77,816,51,"H",NA,"A_663_816"
"A",43,665,63,776,61,"H",NA,"A_665_776"
"A",43,679,65,736,56,"A",NA,"A_679_736"
"A",43,715,84,517,62,"H",NA,"A_517_715"
"A",43,716,90,761,75,"H",NA,"A_716_761"
"A",43,758,66,597,58,"H",NA,"A_597_758"
"A",43,774,71,526,64,"A",NA,"A_526_774"
"A",43,775,74,534,64,"H",NA,"A_534_775"
"A",43,827,93,791,74,"H",NA,"A_791_827"
"A",43,851,88,719,77,"H",NA,"A_719_851"
"A",43,855,59,552,49,"H",NA,"A_552_855"
"A",44,513,72,795,63,"H",NA,"A_513_795"
"A",44,528,70,813,56,"H",NA,"A_528_813"
"A",44,549,84,673,50,"H",NA,"A_549_673"
"A",44,566,82,621,77,"H",NA,"A_566_621"
"A",44,604,94,606,70,"H",NA,"A_604_606"
"A",44,627,87,741,78,"H",NA,"A_627_741"
"A",44,641,64,509,62,"A",NA,"A_509_641"
"A",44,651,87,580,70,"H",NA,"A_580_651"
"A",44,662,83,744,67,"H",NA,"A_662_744"
"A",44,766,76,611,70,"A",NA,"A_611_766"
"A",44,782,61,764,59,"A",NA,"A_764_782"
"A",44,786,75,529,64,"H",NA,"A_529_786"
"A",44,789,62,829,56,"N",NA,"A_789_829"
"A",44,805,73,547,69,"H",NA,"A_547_805"
"A",44,841,98,680,87,"H",NA,"A_680_841"
"A",44,844,81,725,71,"A",NA,"A_725_844"
"A",44,852,83,556,81,"A",NA,"A_556_852"
"A",45,567,83,544,80,"H",NA,"A_544_567"
"A",45,696,74,845,72,"H",NA,"A_696_845"
"A",45,749,70,762,64,"H",NA,"A_749_762"
"A",45,796,95,705,56,"H",NA,"A_705_796"
"A",45,849,90,826,73,"H",NA,"A_826_849"
"A",46,518,80,812,71,"H",NA,"A_518_812"
"A",46,661,77,811,70,"H",NA,"A_661_811"
"A",47,504,100,667,73,"H",NA,"A_504_667"
"A",47,509,89,619,49,"H",NA,"A_509_619"
"A",47,511,90,824,70,"H",NA,"A_511_824"
"A",47,512,85,566,73,"H",NA,"A_512_566"
"A",47,520,60,817,51,"A",NA,"A_520_817"
"A",47,521,78,575,75,"A",NA,"A_521_575"
"A",47,529,88,635,72,"H",NA,"A_529_635"
"A",47,530,71,834,54,"H",NA,"A_530_834"
"A",47,539,70,673,67,"A",NA,"A_539_673"
"A",47,540,74,816,52,"A",NA,"A_540_816"
"A",47,549,70,789,49,"H",NA,"A_549_789"
"A",47,551,76,598,61,"H",NA,"A_551_598"
"A",47,555,75,561,70,"A",NA,"A_555_561"
"A",47,562,63,683,56,"H",NA,"A_562_683"
"A",47,565,74,696,73,"H",NA,"A_565_696"
"A",47,568,96,588,56,"H",NA,"A_568_588"
"A",47,569,68,552,60,"A",NA,"A_552_569"
"A",47,573,71,715,61,"A",NA,"A_573_715"
"A",47,574,65,836,50,"H",NA,"A_574_836"
"A",47,578,79,745,72,"H",NA,"A_578_745"
"A",47,587,58,711,54,"H",NA,"A_587_711"
"A",47,593,47,600,43,"H",NA,"A_593_600"
"A",47,594,92,645,89,"H",NA,"A_594_645"
"A",47,595,74,592,52,"N",NA,"A_592_595"
"A",47,597,83,725,82,"H",NA,"A_597_725"
"A",47,604,85,831,72,"H",NA,"A_604_831"
"A",47,606,88,651,77,"H",NA,"A_606_651"
"A",47,623,81,622,73,"H",NA,"A_622_623"
"A",47,626,70,579,54,"H",NA,"A_579_626"
"A",47,628,110,804,67,"H",NA,"A_628_804"
"A",47,629,70,852,66,"A",NA,"A_629_852"
"A",47,632,90,761,79,"A",NA,"A_632_761"
"A",47,633,65,768,53,"H",NA,"A_633_768"
"A",47,634,102,685,94,"H",NA,"A_634_685"
"A",47,636,91,625,83,"H",NA,"A_625_636"
"A",47,640,96,682,32,"H",NA,"A_640_682"
"A",47,650,90,543,77,"H",NA,"A_543_650"
"A",47,652,67,564,63,"A",NA,"A_564_652"
"A",47,655,93,797,74,"H",NA,"A_655_797"
"A",47,657,70,855,54,"H",NA,"A_657_855"
"A",47,658,61,596,58,"A",NA,"A_596_658"
"A",47,659,86,712,65,"H",NA,"A_659_712"
"A",47,660,78,758,49,"H",NA,"A_660_758"
"A",47,664,74,643,72,"H",NA,"A_643_664"
"A",47,666,57,790,55,"H",NA,"A_666_790"
"A",47,668,81,848,56,"H",NA,"A_668_848"
"A",47,669,69,647,62,"N",NA,"A_647_669"
"A",47,670,60,840,59,"H",NA,"A_670_840"
"A",47,671,67,637,54,"A",NA,"A_637_671"
"A",47,675,72,772,69,"A",NA,"A_675_772"
"A",47,676,73,516,63,"A",NA,"A_516_676"
"A",47,678,79,716,68,"H",NA,"A_678_716"
"A",47,681,81,774,51,"H",NA,"A_681_774"
"A",47,686,83,653,73,"H",NA,"A_653_686"
"A",47,699,76,557,75,"H",NA,"A_557_699"
"A",47,701,69,702,68,"A",NA,"A_701_702"
"A",47,703,69,672,67,"A",NA,"A_672_703"
"A",47,708,96,567,66,"H",NA,"A_567_708"
"A",47,714,109,698,104,"A",NA,"A_698_714"
"A",47,720,105,764,96,"H",NA,"A_720_764"
"A",47,721,87,705,47,"H",NA,"A_705_721"
"A",47,724,74,762,58,"A",NA,"A_724_762"
"A",47,730,68,757,67,"A",NA,"A_730_757"
"A",47,731,108,648,67,"H",NA,"A_648_731"
"A",47,732,91,538,70,"H",NA,"A_538_732"
"A",47,738,88,788,69,"H",NA,"A_738_788"
"A",47,741,68,825,63,"H",NA,"A_741_825"
"A",47,747,61,545,57,"H",NA,"A_545_747"
"A",47,771,56,590,55,"H",NA,"A_590_771"
"A",47,780,67,749,63,"H",NA,"A_749_780"
"A",47,782,79,813,58,"A",NA,"A_782_813"
"A",47,786,72,554,61,"H",NA,"A_554_786"
"A",47,793,83,726,54,"H",NA,"A_726_793"
"A",47,794,83,781,55,"H",NA,"A_781_794"
"A",47,800,110,506,93,"A",NA,"A_506_800"
"A",47,814,68,752,60,"A",NA,"A_752_814"
"A",47,818,82,807,79,"H",NA,"A_807_818"
"A",47,838,80,746,78,"A",NA,"A_746_838"
"A",47,841,66,620,54,"H",NA,"A_620_841"
"A",47,842,81,822,79,"A",NA,"A_822_842"
"A",47,843,94,719,69,"H",NA,"A_719_843"
"A",47,846,72,674,59,"H",NA,"A_674_846"
"A",47,851,62,798,57,"A",NA,"A_798_851"
"A",47,853,87,571,57,"H",NA,"A_571_853"
"A",48,518,82,553,66,"H",NA,"A_518_553"
"A",48,580,79,809,72,"A",NA,"A_580_809"
"A",48,729,81,547,48,"H",NA,"A_547_729"
"A",48,802,141,734,50,"H",NA,"A_734_802"
"A",48,827,96,693,81,"H",NA,"A_693_827"
"A",49,513,62,608,57,"A",NA,"A_513_608"
"A",49,541,65,555,63,"A",NA,"A_541_555"
"A",49,545,63,817,55,"A",NA,"A_545_817"
"A",49,546,81,749,73,"A",NA,"A_546_749"
"A",49,560,86,622,73,"H",NA,"A_560_622"
"A",49,583,62,540,57,"H",NA,"A_540_583"
"A",49,590,95,848,73,"H",NA,"A_590_848"
"A",49,603,88,777,55,"H",NA,"A_603_777"
"A",49,612,81,828,72,"H",NA,"A_612_828"
"A",49,637,69,683,60,"H",NA,"A_637_683"
"A",49,650,91,716,61,"H",NA,"A_650_716"
"A",49,658,74,615,51,"H",NA,"A_615_658"
"A",49,670,84,552,55,"H",NA,"A_552_670"
"A",49,676,81,519,58,"H",NA,"A_519_676"
"A",49,686,71,606,69,"A",NA,"A_606_686"
"A",49,698,94,696,76,"H",NA,"A_696_698"
"A",49,714,82,654,72,"H",NA,"A_654_714"
"A",49,721,77,804,63,"H",NA,"A_721_804"
"A",49,722,68,671,57,"H",NA,"A_671_722"
"A",49,726,68,703,61,"A",NA,"A_703_726"
"A",49,736,88,779,78,"H",NA,"A_736_779"
"A",49,747,82,598,66,"H",NA,"A_598_747"
"A",49,758,80,624,78,"A",NA,"A_624_758"
"A",49,780,65,751,48,"H",NA,"A_751_780"
"A",49,796,89,723,84,"H",NA,"A_723_796"
"A",49,805,67,633,64,"A",NA,"A_633_805"
"A",49,810,109,765,88,"H",NA,"A_765_810"
"A",49,811,74,794,69,"H",NA,"A_794_811"
"A",49,815,86,610,78,"A",NA,"A_610_815"
"A",49,824,76,634,53,"H",NA,"A_634_824"
"A",49,831,68,843,62,"H",NA,"A_831_843"
"A",49,839,91,510,50,"H",NA,"A_510_839"
"A",50,504,80,593,39,"H",NA,"A_504_593"
"A",50,516,74,605,67,"A",NA,"A_516_605"
"A",50,518,73,850,56,"H",NA,"A_518_850"
"A",50,547,83,720,70,"H",NA,"A_547_720"
"A",50,551,79,673,66,"H",NA,"A_551_673"
"A",50,553,61,600,59,"A",NA,"A_553_600"
"A",50,569,110,548,76,"H",NA,"A_548_569"
"A",50,573,84,835,69,"H",NA,"A_573_835"
"A",50,577,79,570,73,"H",NA,"A_570_577"
"A",50,604,103,809,54,"H",NA,"A_604_809"
"A",50,640,118,661,99,"H",NA,"A_640_661"
"A",50,647,86,781,69,"H",NA,"A_647_781"
"A",50,652,82,613,80,"A",NA,"A_613_652"
"A",50,655,65,543,63,"H",NA,"A_543_655"
"A",50,667,71,626,64,"H",NA,"A_626_667"
"A",50,672,64,693,53,"H",NA,"A_672_693"
"A",50,674,113,772,107,"H",NA,"A_674_772"
"A",50,675,66,812,60,"A",NA,"A_675_812"
"A",50,678,64,846,52,"H",NA,"A_678_846"
"A",50,690,81,503,61,"H",NA,"A_503_690"
"A",50,699,61,562,58,"N",NA,"A_562_699"
"A",50,701,72,795,62,"H",NA,"A_701_795"
"A",50,715,64,537,63,"A",NA,"A_537_715"
"A",50,724,70,713,66,"A",NA,"A_713_724"
"A",50,727,77,521,54,"H",NA,"A_521_727"
"A",50,738,86,836,56,"H",NA,"A_738_836"
"A",50,757,94,565,67,"H",NA,"A_565_757"
"A",50,768,70,800,43,"H",NA,"A_768_800"
"A",50,774,97,730,80,"H",NA,"A_730_774"
"A",50,788,77,711,67,"H",NA,"A_711_788"
"A",50,790,69,617,49,"H",NA,"A_617_790"
"A",50,851,74,855,66,"H",NA,"A_851_855"
"A",51,519,78,749,65,"A",NA,"A_519_749"
"A",51,535,65,635,63,"A",NA,"A_535_635"
"A",51,541,75,798,67,"H",NA,"A_541_798"
"A",51,549,77,539,70,"A",NA,"A_539_549"
"A",51,577,107,833,67,"H",NA,"A_577_833"
"A",51,583,80,557,72,"H",NA,"A_557_583"
"A",51,592,78,784,46,"H",NA,"A_592_784"
"A",51,594,80,712,66,"H",NA,"A_594_712"
"A",51,595,79,740,59,"H",NA,"A_595_740"
"A",51,596,75,648,67,"H",NA,"A_596_648"
"A",51,603,104,683,60,"H",NA,"A_603_683"
"A",51,610,84,847,76,"A",NA,"A_610_847"
"A",51,613,84,562,58,"H",NA,"A_562_613"
"A",51,623,96,676,85,"N",NA,"A_623_676"
"A",51,625,76,587,48,"A",NA,"A_587_625"
"A",51,628,93,834,41,"H",NA,"A_628_834"
"A",51,633,84,771,75,"H",NA,"A_633_771"
"A",51,637,73,853,67,"H",NA,"A_637_853"
"A",51,651,81,687,72,"H",NA,"A_651_687"
"A",51,652,75,699,67,"N",NA,"A_652_699"
"A",51,664,83,794,68,"H",NA,"A_664_794"
"A",51,668,61,590,51,"H",NA,"A_590_668"
"A",51,695,120,814,71,"H",NA,"A_695_814"
"A",51,698,88,571,41,"H",NA,"A_571_698"
"A",51,708,66,731,49,"A",NA,"A_708_731"
"A",51,722,81,632,71,"H",NA,"A_632_722"
"A",51,723,66,852,52,"A",NA,"A_723_852"
"A",51,725,65,526,54,"H",NA,"A_526_725"
"A",51,756,87,732,79,"H",NA,"A_732_756"
"A",51,802,73,702,57,"H",NA,"A_702_802"
"A",51,804,69,803,61,"A",NA,"A_803_804"
"A",51,810,83,717,58,"A",NA,"A_717_810"
"A",51,818,118,602,97,"H",NA,"A_602_818"
"A",52,504,80,801,79,"H",NA,"A_504_801"
"A",52,510,78,654,70,"H",NA,"A_510_654"
"A",52,515,73,767,46,"H",NA,"A_515_767"
"A",52,528,72,612,60,"H",NA,"A_528_612"
"A",52,534,68,704,58,"H",NA,"A_534_704"
"A",52,545,89,598,81,"H",NA,"A_545_598"
"A",52,569,85,579,65,"H",NA,"A_569_579"
"A",52,581,88,658,76,"H",NA,"A_581_658"
"A",52,604,95,667,68,"H",NA,"A_604_667"
"A",52,616,101,700,79,"H",NA,"A_616_700"
"A",52,624,69,816,57,"A",NA,"A_624_816"
"A",52,629,50,736,47,"H",NA,"A_629_736"
"A",52,634,82,506,68,"N",NA,"A_506_634"
"A",52,666,74,751,51,"H",NA,"A_666_751"
"A",52,671,63,586,57,"H",NA,"A_586_671"
"A",52,674,76,617,67,"A",NA,"A_617_674"
"A",52,679,73,653,59,"H",NA,"A_653_679"
"A",52,714,76,809,71,"H",NA,"A_714_809"
"A",52,721,87,724,53,"A",NA,"A_721_724"
"A",52,738,74,826,53,"H",NA,"A_738_826"
"A",52,742,62,567,54,"H",NA,"A_567_742"
"A",52,752,69,705,53,"N",NA,"A_705_752"
"A",52,753,81,807,78,"H",NA,"A_753_807"
"A",52,769,112,550,61,"H",NA,"A_550_769"
"A",52,772,74,547,57,"A",NA,"A_547_772"
"A",52,779,84,757,66,"H",NA,"A_757_779"
"A",52,792,89,516,87,"A",NA,"A_516_792"
"A",52,793,92,737,83,"H",NA,"A_737_793"
"A",52,805,70,819,65,"H",NA,"A_805_819"
"A",52,830,80,825,65,"H",NA,"A_825_830"
"A",52,839,60,821,56,"H",NA,"A_821_839"
"A",52,855,66,745,59,"A",NA,"A_745_855"
"A",53,512,76,713,62,"H",NA,"A_512_713"
"A",53,553,87,610,80,"H",NA,"A_553_610"
"A",53,556,92,820,77,"H",NA,"A_556_820"
"A",53,557,78,836,77,"A",NA,"A_557_836"
"A",53,605,76,608,66,"A",NA,"A_605_608"
"A",53,607,68,582,55,"H",NA,"A_582_607"
"A",53,626,69,600,60,"A",NA,"A_600_626"
"A",53,629,71,752,59,"H",NA,"A_629_752"
"A",53,632,87,655,76,"A",NA,"A_632_655"
"A",53,637,69,677,54,"A",NA,"A_637_677"
"A",53,647,98,602,84,"H",NA,"A_602_647"
"A",53,660,89,828,58,"H",NA,"A_660_828"
"A",53,663,75,606,67,"N",NA,"A_606_663"
"A",53,681,121,508,69,"N",NA,"A_508_681"
"A",53,685,81,784,61,"A",NA,"A_685_784"
"A",53,690,70,502,63,"A",NA,"A_502_690"
"A",53,712,86,619,81,"A",NA,"A_619_712"
"A",53,720,72,754,56,"H",NA,"A_720_754"
"A",53,725,66,680,64,"A",NA,"A_680_725"
"A",53,729,85,533,54,"H",NA,"A_533_729"
"A",53,736,86,705,51,"N",NA,"A_705_736"
"A",53,755,72,564,53,"H",NA,"A_564_755"
"A",53,758,75,727,70,"H",NA,"A_727_758"
"A",53,773,109,761,96,"A",NA,"A_761_773"
"A",53,781,67,565,64,"H",NA,"A_565_781"
"A",53,782,70,588,43,"H",NA,"A_588_782"
"A",53,783,80,692,62,"A",NA,"A_692_783"
"A",53,788,89,560,86,"H",NA,"A_560_788"
"A",53,789,74,636,66,"N",NA,"A_636_789"
"A",53,790,54,771,43,"H",NA,"A_771_790"
"A",53,796,81,536,71,"H",NA,"A_536_796"
"A",53,803,58,795,48,"H",NA,"A_795_803"
"A",53,805,83,634,72,"H",NA,"A_634_805"
"A",53,811,80,650,77,"A",NA,"A_650_811"
"A",53,815,82,503,57,"H",NA,"A_503_815"
"A",53,819,51,506,47,"N",NA,"A_506_819"
"A",53,829,80,703,72,"A",NA,"A_703_829"
"A",53,840,71,732,59,"H",NA,"A_732_840"
"A",53,842,85,852,68,"H",NA,"A_842_852"
"A",53,843,108,683,80,"H",NA,"A_683_843"
"A",53,846,58,537,51,"H",NA,"A_537_846"
"A",54,515,86,791,67,"H",NA,"A_515_791"
"A",54,527,106,611,67,"H",NA,"A_527_611"
"A",54,530,110,548,80,"H",NA,"A_530_548"
"A",54,541,72,826,68,"A",NA,"A_541_826"
"A",54,544,63,813,62,"H",NA,"A_544_813"
"A",54,551,66,668,52,"A",NA,"A_551_668"
"A",54,559,86,589,52,"H",NA,"A_559_589"
"A",54,573,84,625,82,"A",NA,"A_573_625"
"A",54,578,93,719,80,"H",NA,"A_578_719"
"A",54,583,62,678,59,"H",NA,"A_583_678"
"A",54,623,83,539,69,"H",NA,"A_539_623"
"A",54,627,79,574,76,"H",NA,"A_574_627"
"A",54,628,82,682,57,"H",NA,"A_628_682"
"A",54,633,89,766,76,"A",NA,"A_633_766"
"A",54,639,96,587,91,"H",NA,"A_587_639"
"A",54,640,89,651,66,"H",NA,"A_640_651"
"A",54,661,101,740,73,"H",NA,"A_661_740"
"A",54,662,104,509,79,"H",NA,"A_509_662"
"A",54,666,96,812,76,"H",NA,"A_666_812"
"A",54,673,86,566,63,"A",NA,"A_566_673"
"A",54,695,102,538,83,"A",NA,"A_538_695"
"A",54,699,83,753,66,"A",NA,"A_699_753"
"A",54,717,72,853,70,"A",NA,"A_717_853"
"A",54,721,85,576,78,"H",NA,"A_576_721"
"A",54,722,97,516,62,"H",NA,"A_516_722"
"A",54,730,80,756,76,"A",NA,"A_730_756"
"A",54,731,101,734,59,"H",NA,"A_731_734"
"A",54,737,80,528,74,"H",NA,"A_528_737"
"A",54,738,78,764,76,"A",NA,"A_738_764"
"A",54,742,62,775,49,"H",NA,"A_742_775"
"A",54,768,66,772,50,"H",NA,"A_768_772"
"A",54,774,72,621,49,"H",NA,"A_621_774"
"A",54,778,66,596,47,"A",NA,"A_596_778"
"A",54,786,79,511,70,"A",NA,"A_511_786"
"A",54,798,71,552,44,"A",NA,"A_552_798"
"A",54,799,67,635,64,"A",NA,"A_635_799"
"A",54,810,89,817,82,"A",NA,"A_810_817"
"A",54,821,84,818,49,"H",NA,"A_818_821"
"A",54,825,74,624,72,"H",NA,"A_624_825"
"A",54,827,70,672,56,"H",NA,"A_672_827"
"A",54,844,59,835,56,"A",NA,"A_835_844"
"A",54,849,94,845,63,"H",NA,"A_845_849"
"A",54,851,85,658,76,"H",NA,"A_658_851"
"A",58,520,78,560,55,"H",NA,"A_520_560"
"A",58,527,116,648,81,"H",NA,"A_527_648"
"A",58,559,77,554,60,"A",NA,"A_554_559"
"A",58,581,93,796,77,"N",NA,"A_581_796"
"A",58,594,82,558,67,"H",NA,"A_558_594"
