DUN_a;MOR_a;POM_a;RPI_a;SAG_a;SE_a;WLK_a;BOB_a;RTH_a;WOL_a;COL_a;DOL_a;CNG_a;DC_a;WIL_a;DOK_a;PIG_a;RTR_a;CPR_a;REW_a;STH_a;SPW_a;PGH_a;CPA_a;DUN_b;MOR_b;POM_b;RPI_b;SAG_b;SE_b;WLK_b;BOB_b;RTH_b;WOL_b;COL_b;DOL_b;CNG_b;DC_b;WIL_b;DOK_b;PIG_b;RTR_b;CPR_b;REW_b;STH_b;SPW_b;PGH_b;CPA_b;id;season;team_a;team_b;pred_s;name_a;name_b;sag_a;sag_b;pred_g;pred_g + pred_s
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;80.1650621995;79.4434627869;78.5040055319;80.2750567276;78.0504774321;77.9253678105;79.1897268939;79.78313211;80.6589050783;79.656883246;79.8491522104;79.0447411187;78.267965237;80.7431988697;81.5161218045;79.1054468556;77.8706208837;78.4046064696;81.2823403832;79.6055948581;80.3399812476;81.019562776;80.0360272137;78.3189744513;S_507_695;S;507;695;0.5960258403;Albany NY;NC State;-0.9362926344;-0.2643677781;0.1580842474;0.3770550439
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;79.1552558165;79.9554389475;78.8069297729;80.2397878188;78.5661812408;77.5507245425;78.811151406;79.5963164611;79.888322985;78.7513936561;79.1507658082;78.553359566;79.0624202371;80.2750567276;80.4948353343;78.3291962564;77.1316164753;79.4726674307;81.8768433075;80.1392381101;80.3666412697;78.0997848487;79.1270091916;80.0765146338;S_507_698;S;507;698;0.6140741563;Albany NY;Nebraska;-0.9362926344;-0.2272055936;0.1494826212;0.3817783888
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;82.8668353185;84.2242837834;83.232709357;85.8756861964;83.0307355367;85.5919462752;82.9268962306;83.8493982802;84.0182848862;85.1587597007;85.0889577383;84.1026926049;81.3726506221;84.8232723349;85.7871064428;82.9162749585;83.8859115356;86.0335876096;86.4580231363;86.0335876096;85.2123907962;86.5020487652;85.5706024686;83.0461086281;S_507_701;S;507;701;0.2551124856;Albany NY;New Mexico;-0.9362926344;0.0945151058;0.0902146112;0.1726635484
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;79.6893934097;77.9702968054;79.3883816372;79.4324287355;79.1648226433;79.1486044624;79.4258125963;78.2907027079;78.7944638353;79.7028449301;78.4544465675;78.8641491682;78.7437498452;79.2244500283;78.8492008146;79.9267805993;79.688528577;79.8550069422;79.465557809;79.0925251844;79.3664111822;79.9004714562;78.529881227;79.2679757298;S_507_702;S;507;702;0.6265912461;Albany NY;New Mexico St;-0.9362926344;-0.1840668349;0.1399855366;0.3832883913
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;84.4449078023;86.7959700776;86.2305563216;83.7344124879;84.8232723349;83.0000689286;84.7393378087;83.7678371793;84.409399644;82.7367840889;83.4523831444;83.5404831157;83.6845284825;85.2377425165;84.7374412118;85.360713784;82.5448375634;84.4178935382;89.9538734543;84.1695163558;86.295578969;83.1435789285;84.2420327119;86.2423301332;S_507_708;S;507;708;0.2348398252;Albany NY;North Carolina;-0.9362926344;0.2236872816;0.0730456823;0.1539427537
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;89.6782613604;92.08277659;90.7933344516;87.3756880789;90.4805611524;87.2913705753;88.8749850087;89.4451161549;87.6657856957;86.6606576319;88.3071766146;88.6992277673;90.5313264408;86.7831222387;90.9854937092;90.5569065122;88.9456508568;87.6087076054;84.9004148184;85.0770286552;88.3021839935;87.4297159481;88.4283684172;88.5314355592;S_507_720;S;507;720;0.1245016287;Albany NY;Ohio St;-0.9362926344;0.6313577443;0.0367533692;0.0806274989
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;83.9317858814;82.0690347697;82.4218585124;86.6560830509;83.2563172001;84.7279654797;83.909733688;85.1322521478;85.1752185983;86.1656496981;86.7116615224;86.3683287775;83.7177509442;87.9398738965;85.1569332762;83.415377081;82.8332546203;86.0777613675;87.9398738965;86.7269055754;85.6834075612;85.8913087597;85.9994336812;85.0770286552;S_507_721;S;507;721;0.2323268795;Albany NY;Oklahoma;-0.9362926344;0.1107707689;0.0878689848;0.1600979322
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;88.2051457367;88.1463521511;89.0021070597;84.8041124678;89.8637697773;85.9994336812;90.0087151527;88.3892351403;86.7644818676;85.1752185983;86.061038641;85.7265562107;92.0126840015;84.6338644389;87.085634991;90.1626807895;88.496864625;86.0043020187;83.9199647131;83.9816252202;85.1218652902;84.3457822197;85.6455985385;89.5603734008;S_507_722;S;507;722;0.1550115158;Albany NY;Oklahoma St;-0.9362926344;0.5869110785;0.0396575963;0.0973345561
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;85.3862069359;84.0576379841;84.5316973659;83.9885056901;85.0472921761;84.4036244474;87.0399613292;85.9706713219;85.4954579517;83.9199647131;85.6996759493;85.1192200681;85.0969214778;83.9713155703;86.834674397;85.2682848444;85.360713784;85.6072326193;83.6184806882;83.1856851632;85.2580894073;84.8136861803;86.5069594029;85.6348343542;S_507_725;S;507;725;0.2277976237;Albany NY;Oregon;-0.9362926344;0.2398303981;0.0711247917;0.1494612077
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;87.6657856957;88.2278269292;89.4356259889;84.7850021943;87.548017863;86.0909070746;89.3379400169;86.7516097055;88.5314355592;86.538298431;86.8191635846;87.0816703605;87.6657856957;84.5779655426;86.91281934;88.3271920812;84.7659411671;84.8631199147;85.8312502116;85.519646;86.5686660359;86.5910288918;85.9204194575;86.0335876096;S_507_731;S;507;731;0.1666894351;Albany NY;Pittsburgh;-0.9362926344;0.4200354452;0.0526436516;0.1096665434
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;81.2912386431;80.9159151117;81.2630857852;81.7149660149;80.6577999988;80.829231816;79.9657717192;80.8977618594;81.1154319463;81.5699781728;81.7794097826;81.9490880233;80.5128322876;82.0967958526;82.2579635985;80.4768654609;80.8539313825;80.5239868911;82.6399798686;82.5346490065;81.427853995;79.8184582516;81.6084447667;81.5161218045;S_507_737;S;507;737;0.464091144;Albany NY;Providence;-0.9362926344;-0.0764812424;0.1184899019;0.2912905229
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;85.443909232;81.9999701964;84.6151853006;87.6657856957;86.1139756282;87.2220057727;85.9519123948;88.5074786531;89.6297077522;91.5151909413;87.2524271896;86.2798719527;85.942899184;87.3756880789;85.1168695792;86.0794031427;84.8617422583;86.7138369626;94.3184589192;92.6056893958;86.1895153486;90.1202203592;87.1944832984;84.9004148184;S_507_754;S;507;754;0.1777701891;Albany NY;San Diego St;-0.9362926344;0.3166967824;0.0626034226;0.1201868058
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;78.3969868738;73.8905844866;77.6926992983;78.4730124119;76.777950889;79.9210566261;77.7824119599;77.5117651609;77.7361067136;83.008422071;79.8355014693;79.6363872267;76.843460733;78.2374389431;77.8954833137;77.1078263763;76.7686108393;78.2599645398;76.4078387279;82.4564201761;79.4407034347;83.6184806882;78.2221979005;78.5040055319;S_507_765;S;507;765;0.6810918988;Albany NY;SF Austin;-0.9362926344;-0.3560674422;0.1810255258;0.4310587123
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;79.0955060643;80.7126273101;79.3938797624;82.0413513137;78.9128373712;79.9382362298;78.4050468276;78.8077415314;80.0954886077;81.3773627986;79.4191996687;79.1989099357;78.6286129579;81.9862145736;79.69977583;78.3087593232;79.0892966038;79.8916593337;83.7678371793;82.4824244296;81.6648980592;80.631088797;79.7731186782;80.3933600113;S_507_779;S;507;779;0.5436532593;Albany NY;St Joseph's PA;-0.9362926344;-0.2022251711;0.1439200579;0.3437866586
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;86.0335876096;86.4580231363;85.8312502116;86.3612637552;84.881053028;86.2541253782;84.2118834587;84.1112282271;85.4268110249;88.0951136273;85.4063484519;85.6120954288;83.9199647131;86.681284732;88.3944369203;84.6807668325;84.6807668325;84.4062168556;84.0750151553;88.657732067;87.0923808258;88.0820130218;85.4334553347;83.4717549108;S_507_780;S;507;780;0.2094862328;Albany NY;St Louis;-0.9362926344;0.227851022;0.0725457077;0.1410159703
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;83.1532777897;84.43999813;82.8558210263;82.2650317249;82.3502555265;80.4469754684;82.4218585124;82.5386783216;82.65202506;82.204796704;81.8280099983;82.5392710139;83.0307355367;84.3224070992;82.4290484885;83.0077256764;83.7511078338;81.150985257;85.443909232;82.3531093703;83.5447973124;80.9857413401;82.3502555265;83.7678371793;S_507_783;S;507;783;0.3407468308;Albany NY;Stanford;-0.9362926344;0.0454789668;0.097635244;0.2191910374
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;91.8964193454;90.282552082;90.7664930148;91.8755881981;88.9269639661;93.1963887106;88.657732067;91.3222777075;95.6418606205;95.1541995522;94.0481836225;92.9537918942;87.2082287546;94.5571935846;92.9764621765;87.5919024932;88.5141228592;92.4066223203;92.6056893958;94.9958073644;90.3805687189;93.9190363818;93.3337055712;86.681284732;S_507_786;S;507;786;0.1298861314;Albany NY;Syracuse;-0.9362926344;0.51940382;0.0444930282;0.0871895798
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;82.6808116209;84.504071441;85.2275909509;81.917718384;83.2642007924;81.2182902696;83.4330555278;82.2509006257;83.4190266431;80.6887817712;79.924490703;79.8575907558;84.0750151553;82.0967958526;80.9782392646;83.4475471126;84.6151853006;80.7423242777;81.053486588;81.00827764;83.5447973124;80.3613045821;80.5549312855;85.443909232;S_507_790;S;507;790;0.3704856692;Albany NY;Tennessee;-0.9362926344;0.1113388692;0.0877880153;0.2291368422
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;82.929699539;82.5012499095;81.5226895031;84.6713628164;81.6815604848;83.1622678008;83.0184562008;84.7017877837;84.5897882661;85.5647929248;86.2282041226;85.6805407058;82.7286780966;86.4336954855;83.4475471126;81.8904499655;81.444144682;84.5952232834;87.6657856957;87.4040622652;84.8569224953;84.3457822197;85.360713784;83.1856851632;S_507_793;S;507;793;0.2852584263;Albany NY;Texas;-0.9362926344;-0.0027079343;0.1054528132;0.1953556197
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;72.8811651058;74.4302126896;74.4050570008;75.3710176502;74.1051006178;72.4368242297;73.792153085;74.8486715138;73.8883434251;72.9366303245;72.4250969409;70.4131710132;75.4146948971;76.3437818402;73.7389844494;74.6408310359;74.9730541904;74.5034266851;71.9825702049;74.9421940731;76.490502844;74.1531927065;73.2087818461;77.7764820554;S_507_802;S;507;802;0.8582894275;Albany NY;Tulsa;-0.9362926344;-0.5486759764;0.2374415998;0.5478655136
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;65.9798664428;65.9777866616;66.8320253528;63.7443426605;66.1571630735;66.2283811312;64.7392078856;65.1938530328;64.6433811468;65.7086088076;64.9185570102;65.2126206622;65.5936804013;63.6723844725;67.8455751943;66.572080355;66.9074904518;64.6128007716;64.4214873022;65.6447616023;65.1984764556;64.8806558713;65.7416581329;65.4996884416;S_507_804;S;507;804;0.8893460058;Albany NY;TX Southern;-0.9362926344;-1.121413109;0.463107779;0.6762268924
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;85.2580894073;85.0770286552;85.9767620022;86.4824441392;86.2305563216;84.1098840464;87.4211523366;86.5258820185;87.0428819617;85.443909232;85.979025681;85.6348343542;87.8470500379;87.8470500379;86.0794031427;87.1126635733;86.5935185616;84.371292882;86.0335876096;85.9519123948;88.936299249;85.3876436905;85.688826032;87.9398738965;S_507_810;S;507;810;0.1658740355;Albany NY;UCLA;-0.9362926344;0.3250977156;0.0617320663;0.1138030509
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;73.8413240749;73.3011592296;75.2491683303;74.204699676;74.8191516716;73.9976262205;76.6847559989;75.453066622;74.0163839879;74.5556034142;75.1227843839;76.0280954596;76.1709357091;73.0169277123;72.269140921;74.6535251563;75.2882629821;76.2727749901;73.8413240749;74.1980478797;74.7999831547;75.0426372392;74.4469970764;75.7583665083;S_507_811;S;507;811;0.8593016857;Albany NY;ULL;-0.9362926344;-0.4972206711;0.2212669821;0.5402843339
69.515264256;69.2227921929;69.7867381054;69.0184942745;69.4460619235;69.3522971341;69.765639847;68.3438359271;67.3551730067;68.9710522861;69.0385254667;70.3623548169;69.7103970662;68.6977350796;68.8008528955;69.4135825127;69.6160665426;70.4447542591;68.0274726573;66.8670013967;68.0432440077;70.2484470935;68.5275427546;68.5983833852;84.2086163138;86.4824441392;85.6240871049;85.2377425165;84.8424821468;83.6596989239;84.3403816866;83.360597096;82.4729600598;84.0750151553;83.5496894164;84.0750151553;84.3044741354;83.6514389034;84.2331532086;85.1871292637;86.0679193198;84.2331532086;80.9408035693;84.7621348409;86.7383631517;83.8283474348;83.4879319877;85.8312502116;S_507_825;S;507;825;0.2505311241;Albany NY;VA Commonwealth;-0.9362926344;0.2250715618;0.0728791091;0.1617051166
