"season","daynum","wteam","lteam","pct_both_tourney","id"
"A",93,788,794,0.017,"A_788_794"
"A",93,790,674,0.036,"A_674_790"
"A",93,796,724,0.041,"A_724_796"
"A",93,798,537,0.003,"A_537_798"
"A",93,825,602,0.002,"A_602_825"
"A",93,827,518,0.038,"A_518_827"
"A",93,831,815,0.048,"A_815_831"
"A",93,836,503,0.006,"A_503_836"
"A",93,839,695,0.308,"A_695_839"
"A",93,845,834,0.005,"A_834_845"
"A",93,847,635,0.001,"A_635_847"
"A",93,853,779,0.013,"A_779_853"
"A",94,516,650,0.002,"A_516_650"
"A",94,528,570,0.007,"A_528_570"
"A",94,534,855,0.002,"A_534_855"
"A",94,554,809,0.007,"A_554_809"
"A",94,565,566,0.001,"A_565_566"
"A",94,578,641,0.011,"A_578_641"
"A",94,586,510,0.002,"A_510_586"
"A",94,597,557,0.045,"A_557_597"
"A",94,599,569,0.023,"A_569_599"
"A",94,605,761,0.001,"A_605_761"
"A",94,610,645,0.002,"A_610_645"
"A",94,647,564,0.005,"A_564_647"
"A",94,662,830,0.28,"A_662_830"
"A",94,663,789,0.823,"A_663_789"
"A",94,666,573,0.209,"A_573_666"
"A",94,667,543,0.001,"A_543_667"
"A",94,687,762,0.011,"A_687_762"
"A",94,701,536,0.092,"A_536_701"
"A",94,703,835,0.034,"A_703_835"
"A",94,727,702,0.001,"A_702_727"
"A",94,737,527,0.283,"A_527_737"
"A",94,752,634,0.01,"A_634_752"
"A",94,758,755,0.119,"A_755_758"
"A",94,765,795,0.001,"A_765_795"
"A",94,772,801,0.04,"A_772_801"
"A",94,781,753,0.006,"A_753_781"
"A",94,784,540,0.003,"A_540_784"
"A",94,786,668,0.139,"A_668_786"
"A",94,791,792,0.002,"A_791_792"
"A",94,803,633,0.002,"A_633_803"
"A",94,807,757,0.002,"A_757_807"
"A",94,810,725,0.127,"A_725_810"
"A",94,811,643,0.007,"A_643_811"
"A",94,812,664,0.004,"A_664_812"
"A",94,817,756,0.002,"A_756_817"
"A",94,818,726,0.088,"A_726_818"
"A",94,821,824,0.109,"A_821_824"
"A",94,840,511,0.253,"A_511_840"
"A",94,841,512,0.013,"A_512_841"
"A",94,844,552,0.041,"A_552_844"
"A",94,851,622,0.019,"A_622_851"
"A",94,852,502,0.003,"A_502_852"
"A",95,541,658,0.067,"A_541_658"
"A",95,549,624,0.149,"A_549_624"
"A",95,567,531,0.006,"A_531_567"
"A",95,576,700,0.003,"A_576_700"
"A",95,612,854,0.001,"A_612_854"
"A",95,619,653,0.002,"A_619_653"
"A",95,627,704,0.012,"A_627_704"
"A",95,652,607,0.02,"A_607_652"
"A",95,657,615,0.001,"A_615_657"
"A",95,680,620,0.011,"A_620_680"
"A",95,681,582,0.002,"A_582_681"
"A",95,728,561,0.002,"A_561_728"
"A",95,732,730,0.01,"A_730_732"
"A",95,736,558,0.001,"A_558_736"
"A",95,799,712,0.003,"A_712_799"
"A",95,828,611,0.003,"A_611_828"
"A",95,842,713,0.007,"A_713_842"
"A",96,508,685,0.001,"A_508_685"
"A",96,509,583,0.006,"A_509_583"
"A",96,511,841,0.164,"A_511_841"
"A",96,512,840,0.02,"A_512_840"
"A",96,513,516,0.019,"A_513_516"
"A",96,515,769,0.382,"A_515_769"
"A",96,517,644,0.001,"A_517_644"
"A",96,520,798,0.015,"A_520_798"
"A",96,526,621,0.002,"A_526_621"
"A",96,527,843,0.043,"A_527_843"
"A",96,531,612,0.003,"A_531_612"
"A",96,533,692,0.002,"A_533_692"
"A",96,534,834,0.004,"A_534_834"
"A",96,535,845,0.012,"A_535_845"
"A",96,536,824,0.031,"A_536_824"
"A",96,538,566,0.001,"A_538_566"
"A",96,546,635,0.059,"A_546_635"
"A",96,554,784,0.006,"A_554_784"
"A",96,555,766,0.006,"A_555_766"
"A",96,557,502,0.013,"A_502_557"
"A",96,559,778,0.428,"A_559_778"
"A",96,560,683,0.004,"A_560_683"
"A",96,562,846,0.002,"A_562_846"
"A",96,567,854,0.002,"A_567_854"
"A",96,568,833,0.001,"A_568_833"
"A",96,571,693,0.001,"A_571_693"
"A",96,574,552,0.006,"A_552_574"
"A",96,575,587,0.018,"A_575_587"
"A",96,577,551,0.392,"A_551_577"
"A",96,579,724,0.002,"A_579_724"
"A",96,581,503,0.027,"A_503_581"
"A",96,590,634,0.001,"A_590_634"
"A",96,594,752,0.002,"A_594_752"
"A",96,597,852,0.027,"A_597_852"
"A",96,599,789,0.217,"A_599_789"
"A",96,603,717,0.066,"A_603_717"
"A",96,604,790,0.202,"A_604_790"
"A",96,607,730,0.011,"A_607_730"
"A",96,629,698,0.251,"A_629_698"
"A",96,632,804,0.004,"A_632_804"
"A",96,633,835,0.015,"A_633_835"
"A",96,639,529,0.018,"A_529_639"
"A",96,640,592,0.643,"A_592_640"
"A",96,641,775,0.039,"A_641_775"
"A",96,643,650,0.001,"A_643_650"
"A",96,645,740,0.001,"A_645_740"
"A",96,647,807,0.006,"A_647_807"
"A",96,651,666,0.772,"A_651_666"
"A",96,652,732,0.022,"A_652_732"
"A",96,654,690,0.003,"A_654_690"
"A",96,655,674,0.013,"A_655_674"
"A",96,659,589,0.009,"A_589_659"
"A",96,661,550,0.002,"A_550_661"
"A",96,662,606,0.688,"A_606_662"
"A",96,664,716,0.002,"A_664_716"
"A",96,669,719,0.019,"A_669_719"
"A",96,670,720,0.121,"A_670_720"
"A",96,672,519,0.004,"A_519_672"
"A",96,678,749,0.019,"A_678_749"
"A",96,679,744,0.022,"A_679_744"
"A",96,680,582,0.002,"A_582_680"
"A",96,681,620,0.017,"A_620_681"
"A",96,686,648,0.005,"A_648_686"
"A",96,695,708,0.328,"A_695_708"
"A",96,696,544,0.001,"A_544_696"
"A",96,702,756,0.002,"A_702_756"
"A",96,714,626,0.002,"A_626_714"
"A",96,721,676,0.093,"A_676_721"
"A",96,722,556,0.034,"A_556_722"
"A",96,725,818,0.105,"A_725_818"
"A",96,728,558,0.001,"A_558_728"
"A",96,729,628,0.794,"A_628_729"
"A",96,736,561,0.004,"A_561_736"
"A",96,737,746,0.067,"A_737_746"
"A",96,738,671,0.425,"A_671_738"
"A",96,753,758,0.046,"A_753_758"
"A",96,754,613,0.01,"A_613_754"
"A",96,755,781,0.013,"A_755_781"
"A",96,757,564,0.002,"A_564_757"
"A",96,761,667,0.001,"A_667_761"
"A",96,762,682,0.002,"A_682_762"
"A",96,777,588,0.012,"A_588_777"
"A",96,779,569,0.033,"A_569_779"
"A",96,793,617,0.06,"A_617_793"
"A",96,794,767,0.009,"A_767_794"
"A",96,795,751,0.001,"A_751_795"
"A",96,796,742,0.096,"A_742_796"
"A",96,797,791,0.003,"A_791_797"
"A",96,803,811,0.003,"A_803_811"
"A",96,809,540,0.003,"A_540_809"
"A",96,810,726,0.103,"A_726_810"
"A",96,812,705,0.001,"A_705_812"
"A",96,814,545,0.012,"A_545_814"
"A",96,816,602,0.003,"A_602_816"
"A",96,820,765,0.002,"A_765_820"
"A",96,821,701,0.426,"A_701_821"
"A",96,822,699,0.013,"A_699_822"
"A",96,825,723,0.016,"A_723_825"
"A",96,829,731,0.143,"A_731_829"
"A",96,830,595,0.05,"A_595_830"
"A",96,831,741,0.061,"A_741_831"
"A",96,832,850,0.003,"A_832_850"
"A",96,836,537,0.004,"A_537_836"
"A",96,844,851,0.113,"A_844_851"
"A",96,847,743,0.001,"A_743_847"
"A",96,849,623,0.283,"A_623_849"
"A",97,528,799,0.009,"A_528_799"
"A",97,530,802,0.246,"A_530_802"
"A",97,539,573,0.191,"A_539_573"
"A",97,541,627,0.202,"A_541_627"
"A",97,549,771,0.121,"A_549_771"
"A",97,570,712,0.001,"A_570_712"
"A",97,576,657,0.006,"A_576_657"
"A",97,578,596,0.005,"A_578_596"
"A",97,625,715,0.02,"A_625_715"
"A",97,636,637,0.626,"A_636_637"
"A",97,653,782,0.011,"A_653_782"
"A",97,658,704,0.005,"A_658_704"
"A",97,663,853,0.055,"A_663_853"
"A",97,675,518,0.093,"A_518_675"
"A",97,700,615,0.001,"A_615_700"
"A",97,768,703,0.015,"A_703_768"
"A",97,783,764,0.266,"A_764_783"
"A",97,786,504,0.253,"A_504_786"
"A",97,801,660,0.097,"A_660_801"
"A",98,513,633,0.028,"A_513_633"
"A",98,543,761,0.001,"A_543_761"
"A",98,554,540,0.004,"A_540_554"
"A",98,568,547,0.003,"A_547_568"
"A",98,574,845,0.018,"A_574_845"
"A",98,580,762,0.001,"A_580_762"
"A",98,588,745,0.001,"A_588_745"
"A",98,594,634,0.001,"A_594_634"
"A",98,599,546,0.218,"A_546_599"
"A",98,600,510,0.001,"A_510_600"
"A",98,602,583,0.002,"A_583_602"
"A",98,617,635,0.007,"A_617_635"
"A",98,619,683,0.001,"A_619_683"
"A",98,624,562,0.015,"A_562_624"
"A",98,632,734,0.002,"A_632_734"
"A",98,647,817,0.003,"A_647_817"
"A",98,667,605,0.001,"A_605_667"
"A",98,677,534,0.001,"A_534_677"
"A",98,679,776,0.001,"A_679_776"
"A",98,686,838,0.005,"A_686_838"
"A",98,714,587,0.007,"A_587_714"
"A",98,721,722,0.194,"A_721_722"
"A",98,744,648,0.003,"A_648_744"
"A",98,752,590,0.001,"A_590_752"
"A",98,773,685,0.009,"A_685_773"
"A",98,777,659,0.01,"A_659_777"
"A",98,779,775,0.035,"A_775_779"
"A",98,791,687,0.045,"A_687_791"
"A",98,794,521,0.003,"A_521_794"
"A",98,804,506,0.001,"A_506_804"
"A",98,809,784,0.001,"A_784_809"
"A",98,814,553,0.001,"A_553_814"
"A",98,816,509,0.018,"A_509_816"
"A",98,826,579,0.002,"A_579_826"
"A",98,829,603,0.421,"A_603_829"
"A",98,830,723,0.038,"A_723_830"
"A",98,832,550,0.001,"A_550_832"
"A",98,833,661,0.002,"A_661_833"
"A",98,835,516,0.019,"A_516_835"
"A",98,846,749,0.004,"A_749_846"
"A",98,854,517,0.001,"A_517_854"
"A",99,504,772,0.05,"A_504_772"
"A",99,551,850,0.006,"A_551_850"
"A",99,559,737,0.444,"A_559_737"
"A",99,569,523,0.002,"A_523_569"
"A",99,589,782,0.018,"A_589_782"
"A",99,625,673,0.288,"A_625_673"
"A",99,658,717,0.021,"A_658_717"
"A",99,662,708,0.779,"A_662_708"
"A",99,663,596,0.022,"A_596_663"
"A",99,668,843,0.011,"A_668_843"
"A",99,675,515,0.407,"A_515_675"
"A",99,724,566,0.001,"A_566_724"
"A",99,728,644,0.003,"A_644_728"
"A",99,741,641,0.011,"A_641_741"
"A",99,807,774,0.003,"A_774_807"
"A",99,831,578,0.071,"A_578_831"
"A",100,511,512,0.093,"A_511_512"
"A",100,518,769,0.1,"A_518_769"
"A",100,520,503,0.003,"A_503_520"
"A",100,527,778,0.196,"A_527_778"
"A",100,529,537,0.007,"A_529_537"
"A",100,530,678,0.166,"A_530_678"
"A",100,533,517,0.002,"A_517_533"
"A",100,547,586,0.001,"A_547_586"
"A",100,549,780,0.193,"A_549_780"
"A",100,556,637,0.082,"A_556_637"
"A",100,561,534,0.003,"A_534_561"
"A",100,576,799,0.013,"A_576_799"
"A",100,581,836,0.089,"A_581_836"
"A",100,592,790,0.256,"A_592_790"
"A",100,599,853,0.028,"A_599_853"
"A",100,604,655,0.055,"A_604_655"
"A",100,606,577,0.745,"A_577_606"
"A",100,616,555,0.001,"A_555_616"
"A",100,628,715,0.013,"A_628_715"
"A",100,633,650,0.002,"A_633_650"
"A",100,636,629,0.956,"A_629_636"
"A",100,640,827,0.335,"A_640_827"
"A",100,660,771,0.084,"A_660_771"
"A",100,671,720,0.074,"A_671_720"
"A",100,676,698,0.043,"A_676_698"
"A",100,719,639,0.012,"A_639_719"
"A",100,738,849,0.522,"A_738_849"
"A",100,740,815,0.006,"A_740_815"
"A",100,743,635,0.001,"A_635_743"
"A",100,746,764,0.035,"A_746_764"
"A",100,773,608,0.001,"A_608_773"
"A",100,786,731,0.18,"A_731_786"
"A",100,793,742,0.059,"A_742_793"
"A",100,796,788,0.172,"A_788_796"
"A",100,798,669,0.019,"A_669_798"
"A",100,805,573,0.086,"A_573_805"
"A",100,825,847,0.004,"A_825_847"
"A",100,832,600,0.003,"A_600_832"
"A",100,839,595,0.145,"A_595_839"
"A",101,510,598,0.001,"A_510_598"
"A",101,513,703,0.065,"A_513_703"
"A",101,516,803,0.003,"A_516_803"
"A",101,519,752,0.003,"A_519_752"
"A",101,528,611,0.003,"A_528_611"
"A",101,540,784,0.002,"A_540_784"
"A",101,541,766,0.013,"A_541_766"
"A",101,543,667,0.001,"A_543_667"
"A",101,554,809,0.007,"A_554_809"
"A",101,557,536,0.049,"A_536_557"
"A",101,560,523,0.001,"A_523_560"
"A",101,562,749,0.01,"A_562_749"
"A",101,597,754,0.016,"A_597_754"
"A",101,607,730,0.016,"A_607_730"
"A",101,613,502,0.002,"A_502_613"
"A",101,619,593,0.001,"A_593_619"
"A",101,624,714,0.02,"A_624_714"
"A",101,626,575,0.005,"A_575_626"
"A",101,627,704,0.012,"A_627_704"
"A",101,659,648,0.002,"A_648_659"
"A",101,664,795,0.001,"A_664_795"
"A",101,666,546,0.65,"A_546_666"
"A",101,681,713,0.003,"A_681_713"
"A",101,686,744,0.021,"A_686_744"
"A",101,690,622,0.006,"A_622_690"
"A",101,702,757,0.001,"A_702_757"
"A",101,711,765,0.001,"A_711_765"
"A",101,724,792,0.001,"A_724_792"
"A",101,725,840,0.061,"A_725_840"
"A",101,727,699,0.006,"A_699_727"
"A",101,729,623,0.522,"A_623_729"
"A",101,732,652,0.04,"A_652_732"
"A",101,756,822,0.002,"A_756_822"
"A",101,761,605,0.001,"A_605_761"
"A",101,777,679,0.029,"A_679_777"
"A",101,783,818,0.552,"A_783_818"
"A",101,789,779,0.153,"A_779_789"
"A",101,801,651,0.18,"A_651_801"
"A",101,810,539,0.443,"A_539_810"
"A",101,811,768,0.008,"A_768_811"
"A",101,820,705,0.004,"A_705_820"
"A",101,828,712,0.001,"A_712_828"
"A",101,830,695,0.269,"A_695_830"
"A",101,835,643,0.011,"A_643_835"
"A",101,841,726,0.028,"A_726_841"
"A",101,842,680,0.021,"A_680_842"
"A",101,845,552,0.002,"A_552_845"
"A",102,526,620,0.007,"A_526_620"
"A",102,531,558,0.001,"A_531_558"
"A",102,567,728,0.005,"A_567_728"
"A",102,645,814,0.002,"A_645_814"
"A",102,657,570,0.003,"A_570_657"
"A",102,736,612,0.009,"A_612_736"
"A",102,755,781,0.01,"A_755_781"
"A",102,758,753,0.07,"A_753_758"
"A",102,799,700,0.002,"A_700_799"
"A",102,812,716,0.002,"A_716_812"
"A",102,854,561,0.001,"A_561_854"
"A",103,509,847,0.001,"A_509_847"
"A",103,513,803,0.008,"A_513_803"
"A",103,518,592,0.105,"A_518_592"
"A",103,519,762,0.002,"A_519_762"
"A",103,520,836,0.017,"A_520_836"
"A",103,521,767,0.004,"A_521_767"
"A",103,526,582,0.001,"A_526_582"
"A",103,527,668,0.089,"A_527_668"
"A",103,530,714,0.061,"A_530_714"
"A",103,534,696,0.001,"A_534_696"
"A",103,535,552,0.003,"A_535_552"
"A",103,536,852,0.021,"A_536_852"
"A",103,538,774,0.001,"A_538_774"
"A",103,539,818,0.318,"A_539_818"
"A",103,540,809,0.002,"A_540_809"
"A",103,541,653,0.035,"A_541_653"
"A",103,543,605,0.001,"A_543_605"
"A",103,545,813,0.001,"A_545_813"
"A",103,547,598,0.001,"A_547_598"
"A",103,554,784,0.004,"A_554_784"
"A",103,555,644,0.003,"A_555_644"
"A",103,556,677,0.002,"A_556_677"
"A",103,561,531,0.002,"A_531_561"
"A",103,562,626,0.004,"A_562_626"
"A",103,568,510,0.002,"A_510_568"
"A",103,574,622,0.016,"A_574_622"
"A",103,576,615,0.002,"A_576_615"
"A",103,579,544,0.001,"A_544_579"
"A",103,580,797,0.001,"A_580_797"
"A",103,581,537,0.015,"A_537_581"
"A",103,587,575,0.023,"A_575_587"
"A",103,588,648,0.001,"A_588_648"
"A",103,589,704,0.004,"A_589_704"
"A",103,595,662,0.1,"A_595_662"
"A",103,596,569,0.002,"A_569_596"
"A",103,599,641,0.035,"A_599_641"
"A",103,602,743,0.001,"A_602_743"
"A",103,604,504,0.12,"A_504_604"
"A",103,606,708,0.956,"A_606_708"
"A",103,613,597,0.02,"A_597_613"
"A",103,617,742,0.034,"A_617_742"
"A",103,621,620,0.001,"A_620_621"
"A",103,629,698,0.402,"A_629_698"
"A",103,632,508,0.001,"A_508_632"
"A",103,633,643,0.011,"A_633_643"
"A",103,634,752,0.003,"A_634_752"
"A",103,647,702,0.003,"A_647_702"
"A",103,650,768,0.003,"A_650_768"
"A",103,651,805,0.358,"A_651_805"
"A",103,654,851,0.006,"A_654_851"
"A",103,661,600,0.003,"A_600_661"
"A",103,664,820,0.008,"A_664_820"
"A",103,669,503,0.005,"A_503_669"
"A",103,672,791,0.013,"A_672_791"
"A",103,673,715,0.005,"A_673_715"
"A",103,674,827,0.031,"A_674_827"
"A",103,675,721,0.533,"A_675_721"
"A",103,676,636,0.146,"A_636_676"
"A",103,679,745,0.002,"A_679_745"
"A",103,680,713,0.001,"A_680_713"
"A",103,685,734,0.002,"A_685_734"
"A",103,686,776,0.002,"A_686_776"
"A",103,687,682,0.003,"A_682_687"
"A",103,701,824,0.062,"A_701_824"
"A",103,703,516,0.011,"A_516_703"
"A",103,711,751,0.001,"A_711_751"
"A",103,719,529,0.025,"A_529_719"
"A",103,722,637,0.101,"A_637_722"
"A",103,723,635,0.003,"A_635_723"
"A",103,727,822,0.002,"A_727_822"
"A",103,728,612,0.006,"A_612_728"
"A",103,729,671,0.421,"A_671_729"
"A",103,732,730,0.021,"A_730_732"
"A",103,736,567,0.013,"A_567_736"
"A",103,737,731,0.123,"A_731_737"
"A",103,738,670,0.848,"A_670_738"
"A",103,744,659,0.01,"A_659_744"
"A",103,754,502,0.002,"A_502_754"
"A",103,756,699,0.003,"A_699_756"
"A",103,757,817,0.001,"A_757_817"
"A",103,758,755,0.118,"A_755_758"
"A",103,761,667,0.002,"A_667_761"
"A",103,769,655,0.135,"A_655_769"
"A",103,771,772,0.029,"A_771_772"
"A",103,773,506,0.003,"A_506_773"
"A",103,775,533,0.02,"A_533_775"
"A",103,781,753,0.006,"A_753_781"
"A",103,782,766,0.002,"A_766_782"
"A",103,783,810,0.771,"A_783_810"
"A",103,786,603,0.419,"A_603_786"
"A",103,795,705,0.001,"A_705_795"
"A",103,796,794,0.084,"A_794_796"
"A",103,798,639,0.011,"A_639_798"
"A",103,802,846,0.008,"A_802_846"
"A",103,807,564,0.001,"A_564_807"
"A",103,811,835,0.019,"A_811_835"
"A",103,815,553,0.001,"A_553_815"
"A",103,821,557,0.193,"A_557_821"
"A",103,825,583,0.013,"A_583_825"
"A",103,826,800,0.001,"A_800_826"
"A",103,828,528,0.001,"A_528_828"
"A",103,829,746,0.105,"A_746_829"
"A",103,830,551,0.216,"A_551_830"
"A",103,831,853,0.064,"A_831_853"
"A",103,832,586,0.004,"A_586_832"
"A",103,838,777,0.004,"A_777_838"
"A",103,840,726,0.02,"A_726_840"
"A",103,841,725,0.033,"A_725_841"
"A",103,842,681,0.049,"A_681_842"
"A",103,844,690,0.062,"A_690_844"
"A",103,849,720,0.08,"A_720_849"
"A",104,511,549,0.951,"A_511_549"
"A",104,570,700,0.001,"A_570_700"
"A",104,607,652,0.031,"A_607_652"
"A",104,628,625,0.607,"A_625_628"
"A",104,640,515,0.578,"A_515_640"
"A",104,658,627,0.076,"A_627_658"
"A",104,660,573,0.129,"A_573_660"
"A",104,663,789,0.848,"A_663_789"
"A",104,695,512,0.038,"A_512_695"
"A",104,749,624,0.035,"A_624_749"
"A",104,778,717,0.037,"A_717_778"
"A",104,779,741,0.038,"A_741_779"
"A",104,793,788,0.14,"A_788_793"
"A",104,799,657,0.009,"A_657_799"
"A",104,801,546,0.27,"A_546_801"
"A",104,839,577,0.654,"A_577_839"
"A",104,843,764,0.015,"A_764_843"
"A",105,519,792,0.001,"A_519_792"
"A",105,534,548,0.001,"A_534_548"
"A",105,545,553,0.001,"A_545_553"
"A",105,560,593,0.001,"A_560_593"
"A",105,576,644,0.003,"A_576_644"
"A",105,632,773,0.007,"A_632_773"
"A",105,661,634,0.006,"A_634_661"
"A",105,664,705,0.003,"A_664_705"
"A",105,672,762,0.003,"A_672_762"
"A",105,685,804,0.001,"A_685_804"
"A",105,687,580,0.012,"A_580_687"
"A",105,768,643,0.001,"A_643_768"
"A",105,772,805,0.052,"A_772_805"
"A",105,780,590,0.004,"A_590_780"
"A",105,786,746,0.094,"A_746_786"
"A",105,802,587,0.029,"A_587_802"
"A",105,807,647,0.006,"A_647_807"
"A",105,814,815,0.01,"A_814_815"
"A",105,820,751,0.001,"A_751_820"
"A",105,826,544,0.003,"A_544_826"
"A",105,829,641,0.06,"A_641_829"
"A",105,832,598,0.003,"A_598_832"
"A",105,833,547,0.001,"A_547_833"
"A",105,834,677,0.001,"A_677_834"
"A",105,844,574,0.187,"A_574_844"
"A",105,851,535,0.021,"A_535_851"
"A",105,852,821,0.096,"A_821_852"
"A",106,568,586,0.002,"A_568_586"
"A",106,589,653,0.01,"A_589_653"
"A",106,599,596,0.01,"A_596_599"
"A",106,603,527,0.291,"A_527_603"
"A",106,610,657,0.003,"A_610_657"
"A",106,628,670,0.707,"A_628_670"
"A",106,650,811,0.002,"A_650_811"
"A",106,676,722,0.054,"A_676_722"
"A",106,678,714,0.019,"A_678_714"
"A",106,704,541,0.011,"A_541_704"
"A",106,717,731,0.017,"A_717_731"
"A",106,741,789,0.158,"A_741_789"
"A",106,775,578,0.022,"A_578_775"
"A",106,782,627,0.035,"A_627_782"
"A",106,825,509,0.018,"A_509_825"
"A",106,827,592,0.124,"A_592_827"
"A",106,831,645,0.052,"A_645_831"
"A",106,841,620,0.014,"A_620_841"
"A",107,504,518,0.033,"A_504_518"
"A",107,515,674,0.039,"A_515_674"
"A",107,520,537,0.002,"A_520_537"
"A",107,529,581,0.075,"A_529_581"
"A",107,533,644,0.002,"A_533_644"
"A",107,559,843,0.096,"A_559_843"
"A",107,565,774,0.001,"A_565_774"
"A",107,577,830,0.44,"A_577_830"
"A",107,583,847,0.004,"A_583_847"
"A",107,587,626,0.004,"A_587_626"
"A",107,595,695,0.105,"A_595_695"
"A",107,617,788,0.059,"A_617_788"
"A",107,621,842,0.001,"A_621_842"
"A",107,623,715,0.017,"A_623_715"
"A",107,624,575,0.035,"A_575_624"
"A",107,625,729,0.776,"A_625_729"
"A",107,629,721,0.654,"A_629_721"
"A",107,635,816,0.007,"A_635_816"
"A",107,636,556,0.093,"A_556_636"
"A",107,639,503,0.001,"A_503_639"
"A",107,640,604,0.603,"A_604_640"
"A",107,652,730,0.02,"A_652_730"
"A",107,659,588,0.005,"A_588_659"
"A",107,660,562,0.066,"A_562_660"
"A",107,661,510,0.002,"A_510_661"
"A",107,673,671,0.136,"A_671_673"
"A",107,686,679,0.029,"A_679_686"
"A",107,692,555,0.003,"A_555_692"
"A",107,708,551,0.303,"A_551_708"
"A",107,719,798,0.035,"A_719_798"
"A",107,723,602,0.001,"A_602_723"
"A",107,724,677,0.001,"A_677_724"
"A",107,737,668,0.08,"A_668_737"
"A",107,742,767,0.008,"A_742_767"
"A",107,744,776,0.003,"A_744_776"
"A",107,758,781,0.075,"A_758_781"
"A",107,769,600,0.008,"A_600_769"
"A",107,777,745,0.002,"A_745_777"
"A",107,790,655,0.049,"A_655_790"
"A",107,793,794,0.034,"A_793_794"
"A",107,796,521,0.016,"A_521_796"
"A",107,801,780,0.072,"A_780_801"
"A",107,802,749,0.038,"A_749_802"
"A",107,814,850,0.002,"A_814_850"
"A",107,829,764,0.176,"A_764_829"
"A",107,832,833,0.003,"A_832_833"
"A",107,836,669,0.015,"A_669_836"
"A",107,838,648,0.001,"A_648_838"
"A",107,844,654,0.025,"A_654_844"
"A",107,851,552,0.003,"A_552_851"
"A",108,512,818,0.053,"A_512_818"
"A",108,516,768,0.001,"A_516_768"
"A",108,519,791,0.01,"A_519_791"
"A",108,526,713,0.001,"A_526_713"
"A",108,535,622,0.017,"A_535_622"
"A",108,536,754,0.007,"A_536_754"
"A",108,540,590,0.001,"A_540_590"
"A",108,554,594,0.004,"A_554_594"
"A",108,560,571,0.001,"A_560_571"
"A",108,564,702,0.001,"A_564_702"
"A",108,578,805,0.018,"A_578_805"
"A",108,598,586,0.001,"A_586_598"
"A",108,607,755,0.035,"A_607_755"
"A",108,627,509,0.032,"A_509_627"
"A",108,634,761,0.003,"A_634_761"
"A",108,643,650,0.001,"A_643_650"
"A",108,645,815,0.006,"A_645_815"
"A",108,651,546,0.898,"A_546_651"
"A",108,658,766,0.011,"A_658_766"
"A",108,663,641,0.111,"A_641_663"
"A",108,690,845,0.007,"A_690_845"
"A",108,699,647,0.017,"A_647_699"
"A",108,703,633,0.032,"A_633_703"
"A",108,711,664,0.001,"A_664_711"
"A",108,725,539,0.078,"A_539_725"
"A",108,738,720,0.108,"A_720_738"
"A",108,746,778,0.029,"A_746_778"
"A",108,747,683,0.001,"A_683_747"
"A",108,752,543,0.001,"A_543_752"
"A",108,753,732,0.018,"A_732_753"
"A",108,765,751,0.001,"A_751_765"
"A",108,771,523,0.001,"A_523_771"
"A",108,783,726,0.085,"A_726_783"
"A",108,792,672,0.001,"A_672_792"
"A",108,810,511,0.976,"A_511_810"
"A",108,811,513,0.026,"A_513_811"
"A",108,820,812,0.013,"A_812_820"
"A",108,821,613,0.078,"A_613_821"
"A",108,822,757,0.003,"A_757_822"
"A",108,824,852,0.012,"A_824_852"
"A",108,835,803,0.005,"A_803_835"
"A",108,839,662,0.902,"A_662_839"
"A",108,846,530,0.022,"A_530_846"
"A",109,561,567,0.002,"A_561_567"
"A",109,576,799,0.007,"A_576_799"
"A",109,589,782,0.02,"A_589_782"
"A",109,612,558,0.001,"A_558_612"
"A",109,657,611,0.001,"A_611_657"
"A",109,736,531,0.016,"A_531_736"
"A",109,740,553,0.001,"A_553_740"
"A",109,828,700,0.001,"A_700_828"
"A",109,838,588,0.001,"A_588_838"
"A",109,854,728,0.001,"A_728_854"
"A",110,504,655,0.054,"A_504_655"
"A",110,511,818,0.597,"A_511_818"
"A",110,513,803,0.005,"A_513_803"
"A",110,515,518,0.064,"A_515_518"
"A",110,519,682,0.002,"A_519_682"
"A",110,521,788,0.004,"A_521_788"
"A",110,527,737,0.419,"A_527_737"
"A",110,529,798,0.036,"A_529_798"
"A",110,530,802,0.201,"A_530_802"
"A",110,535,690,0.013,"A_535_690"
"A",110,539,726,0.028,"A_539_726"
"A",110,540,594,0.001,"A_540_594"
"A",110,541,766,0.008,"A_541_766"
"A",110,543,634,0.001,"A_543_634"
"A",110,549,573,0.2,"A_549_573"
"A",110,551,595,0.072,"A_551_595"
"A",110,554,590,0.004,"A_554_590"
"A",110,555,533,0.01,"A_533_555"
"A",110,557,824,0.021,"A_557_824"
"A",110,559,717,0.059,"A_559_717"
"A",110,560,693,0.002,"A_560_693"
"A",110,567,558,0.001,"A_558_567"
"A",110,568,550,0.001,"A_550_568"
"A",110,569,775,0.013,"A_569_775"
"A",110,575,749,0.016,"A_575_749"
"A",110,577,695,0.349,"A_577_695"
"A",110,579,534,0.003,"A_534_579"
"A",110,581,520,0.036,"A_520_581"
"A",110,597,502,0.003,"A_502_597"
"A",110,602,509,0.002,"A_509_602"
"A",110,603,666,0.501,"A_603_666"
"A",110,605,667,0.001,"A_605_667"
"A",110,606,839,0.99,"A_606_839"
"A",110,607,753,0.018,"A_607_753"
"A",110,612,561,0.001,"A_561_612"
"A",110,613,536,0.033,"A_536_613"
"A",110,620,582,0.001,"A_582_620"
"A",110,623,720,0.066,"A_623_720"
"A",110,632,685,0.009,"A_632_685"
