id,team,year,seed,win,loss,final round,coach
162,New York,1946,NA,1,1,Elite Eight (1st rd),Howard Cann
162,New York,1960,NA,3,2,National Semifinals (4th rd),Lou Rossini
162,New York,1962,NA,2,1,Sweet Sixteen (2nd rd),Lou Rossini
162,New York,1963,NA,1,2,Sweet Sixteen (2nd rd),Lou Rossini
163,Niagara,1970,NA,1,2,Sweet Sixteen (2nd rd),Frank Layden
163,Niagara,2005,14,0,1,Round of 64 (1st rd),Joe Mihalic
163,Niagara,2007,16,1,1,Round of 64 (1st rd),Joe Mihalic
164,Nicholls State,1995,13,0,1,Round of 64 (1st rd),Rickey Broussard
164,Nicholls State,1998,16,0,1,Round of 64 (1st rd),Rickey Broussard
165,North Carolina,1941,NA,0,2,Elite Eight (1st rd),Bill Lange
165,North Carolina,1946,NA,2,1,National Championship (3rd rd),Ben Carnevale
165,North Carolina,1957,NA,5,0,National Championship (5th rd),Frank McGuire
165,North Carolina,1959,NA,0,1,Round of 32 (1st rd),Frank McGuire
165,North Carolina,1967,NA,2,2,National Semifinals (4th rd),Dean Smith
165,North Carolina,1968,NA,3,1,National Championship (5th rd),Dean Smith
165,North Carolina,1969,NA,2,2,National Semifinals (4th rd),Dean Smith
165,North Carolina,1972,NA,3,1,National Semifinals (4th rd),Dean Smith
165,North Carolina,1975,NA,2,1,Sweet Sixteen (2nd rd),Dean Smith
165,North Carolina,1976,NA,0,1,Round of 32 (1st rd),Dean Smith
165,North Carolina,1977,NA,4,1,National Championship (5th rd),Dean Smith
165,North Carolina,1978,NA,0,1,Round of 32 (1st rd),Dean Smith
165,North Carolina,1979,1,0,1,Round of 32 (2nd rd),Dean Smith
165,North Carolina,1980,3,0,1,Round of 32 (2nd rd),Dean Smith
165,North Carolina,1981,2,4,1,National Championship (6th rd),Dean Smith
165,North Carolina,1982,1,5,0,National Championship (6th rd),Dean Smith
165,North Carolina,1983,2,2,1,Elite Eight (4th rd),Dean Smith
165,North Carolina,1984,1,1,1,Sweet Sixteen (3rd rd),Dean Smith
165,North Carolina,1985,2,3,1,Elite Eight (4th rd),Dean Smith
165,North Carolina,1986,3,2,1,Sweet Sixteen (3rd rd),Dean Smith
165,North Carolina,1987,1,3,1,Elite Eight (4th rd),Dean Smith
165,North Carolina,1988,2,3,1,Elite Eight (4th rd),Dean Smith
165,North Carolina,1989,2,2,1,Sweet Sixteen (3rd rd),Dean Smith
165,North Carolina,1990,8,2,1,Sweet Sixteen (3rd rd),Dean Smith
165,North Carolina,1991,1,4,1,National Semifinals (5th rd),Dean Smith
165,North Carolina,1992,4,2,1,Sweet Sixteen (3rd rd),Dean Smith
165,North Carolina,1993,1,6,0,National Championship (6th rd),Dean Smith
165,North Carolina,1994,1,1,1,Round of 32 (2nd rd),Dean Smith
165,North Carolina,1995,2,4,1,National Semifinals (5th rd),Dean Smith
165,North Carolina,1996,6,1,1,Round of 32 (2nd rd),Dean Smith
165,North Carolina,1997,1,4,1,National Semifinals (5th rd),Dean Smith
165,North Carolina,1998,1,4,1,National Semifinals (5th rd),Bill Guthridge
165,North Carolina,1999,3,0,1,Round of 64 (1st rd),Bill Guthridge
165,North Carolina,2000,8,4,1,National Semifinals (5th rd),Bill Guthridge
165,North Carolina,2001,2,1,1,Round of 32 (2nd rd),Matt Doherty
165,North Carolina,2004,6,1,1,Round of 32 (2nd rd),Roy Williams
165,North Carolina,2005,1,6,0,National Championship (6th rd),Roy Williams
165,North Carolina,2006,3,1,1,Round of 32 (2nd rd),Roy Williams
165,North Carolina,2007,1,3,1,Elite Eight (4th rd),Roy Williams
165,North Carolina,2008,1,4,1,National Semifinals (5th rd),Roy Williams
165,North Carolina,2009,1,6,0,National Championship (6th rd),Roy Williams
166,North Carolina A+ACY-amp+ADs-T,1982,12,0,1,Round of 64 (1st rd),Don Corbett
166,North Carolina A+ACY-amp+ADs-T,1983,12,0,1,Preliminary Round (7th rd),Don Corbett
166,North Carolina A+ACY-amp+ADs-T,1984,12,0,1,Preliminary Round (7th rd),Don Corbett
166,North Carolina A+ACY-amp+ADs-T,1985,16,0,1,Round of 64 (1st rd),Don Corbett
166,North Carolina A+ACY-amp+ADs-T,1986,16,0,1,Round of 64 (1st rd),Don Corbett
166,North Carolina A+ACY-amp+ADs-T,1987,15,0,1,Round of 64 (1st rd),Don Corbett
166,North Carolina A+ACY-amp+ADs-T,1988,14,0,1,Round of 64 (1st rd),Don Corbett
166,North Carolina A+ACY-amp+ADs-T,1994,16,0,1,Round of 64 (1st rd),Jeff Capel
166,North Carolina A+ACY-amp+ADs-T,1995,16,0,1,Round of 64 (1st rd),Roy Thomas
167,North Carolina State,1950,NA,2,1,National Semifinals (2nd rd),Everett Case
167,North Carolina State,1951,NA,1,2,Elite Eight (2nd rd),Everett Case
167,North Carolina State,1952,NA,1,1,Sweet Sixteen (1st rd),Everett Case
167,North Carolina State,1954,NA,2,1,Sweet Sixteen (2nd rd),Everett Case
167,North Carolina State,1956,NA,0,1,Round of 32 (1st rd),Everett Case
167,North Carolina State,1965,NA,1,1,Sweet Sixteen (2nd rd),Press Maravich
167,North Carolina State,1970,NA,1,1,Sweet Sixteen (2nd rd),Norm Sloan
167,North Carolina State,1974,NA,4,0,National Championship (5th rd),Norm Sloan
167,North Carolina State,1980,4,0,1,Round of 32 (2nd rd),Norm Sloan
167,North Carolina State,1982,7,0,1,Round of 64 (1st rd),Jim Valvano
167,North Carolina State,1983,6,6,0,National Championship (6th rd),Jim Valvano
167,North Carolina State,1985,3,3,1,Elite Eight (4th rd),Jim Valvano
167,North Carolina State,1986,6,3,1,Elite Eight (4th rd),Jim Valvano
167,North Carolina State,1987,11,0,1,Round of 64 (1st rd),Jim Valvano
167,North Carolina State,1988,3,0,1,Round of 64 (1st rd),Jim Valvano
167,North Carolina State,1989,5,2,1,Sweet Sixteen (3rd rd),Jim Valvano
167,North Carolina State,1991,6,1,1,Round of 32 (2nd rd),Les Robinson
167,North Carolina State,2002,7,1,1,Round of 32 (2nd rd),Herb Sendek
167,North Carolina State,2003,9,0,1,Round of 64 (1st rd),Herb Sendek
167,North Carolina State,2004,3,1,1,Round of 32 (2nd rd),Herb Sendek
167,North Carolina State,2005,10,2,1,Sweet Sixteen (3rd rd),Herb Sendek
167,North Carolina State,2006,10,1,1,Round of 32 (2nd rd),Herb Sendek
168,North Carolina+AC0-Asheville,2003,16,1,1,Round of 64 (1st rd),Eddie Biedenbach
169,North Carolina+AC0-Greensboro,1996,15,0,1,Round of 64 (1st rd),Randy Peele
169,North Carolina+AC0-Greensboro,2001,16,0,1,Round of 64 (1st rd),Fran McCaffery
170,North Carolina+AC0-Wilmington,2000,15,0,1,Round of 64 (1st rd),Jerry Wainwright
170,North Carolina+AC0-Wilmington,2002,13,1,1,Round of 32 (2nd rd),Jerry Wainwright
170,North Carolina+AC0-Wilmington,2003,11,0,1,Round of 64 (1st rd),Brad Brownell
170,North Carolina+AC0-Wilmington,2006,9,0,1,Round of 64 (1st rd),Brad Brownell
171,North Texas,1988,15,0,1,Round of 64 (1st rd),Jimmy Gales
171,North Texas,2007,15,0,1,Round of 64 (1st rd),Johnny Jones
171,North Texas,2010,15,0,1,Round of 64 (1st rd),Johnny Jones
172,Northeastern,1981,11,1,1,Round of 32 (2nd rd),Jim Calhoun
172,Northeastern,1982,11,1,1,Round of 32 (2nd rd),Jim Calhoun
172,Northeastern,1984,11,1,1,Preliminary Round (7th rd),Jim Calhoun
172,Northeastern,1985,14,0,1,Round of 64 (1st rd),Jim Calhoun
172,Northeastern,1986,13,0,1,Round of 64 (1st rd),Jim Calhoun
172,Northeastern,1987,14,0,1,Round of 64 (1st rd),Karl Fogel
172,Northeastern,1991,16,0,1,Round of 64 (1st rd),Karl Fogel
173,Northern Arizona,1998,15,0,1,Round of 64 (1st rd),Ben Howland
173,Northern Arizona,2000,15,0,1,Round of 64 (1st rd),Mike Adras
174,Northern Illinois,1982,12,0,1,Round of 64 (1st rd),John McDougal
174,Northern Illinois,1991,13,0,1,Round of 64 (1st rd),Jim Molinari
174,Northern Illinois,1996,14,0,1,Round of 64 (1st rd),Brian Hammel
175,Northern Iowa,1990,14,1,1,Round of 32 (2nd rd),Eldon Miller
175,Northern Iowa,2004,14,0,1,Round of 64 (1st rd),Greg McDermott
175,Northern Iowa,2005,11,0,1,Round of 64 (1st rd),Greg McDermott
175,Northern Iowa,2006,10,0,1,Round of 64 (1st rd),Greg McDermott
175,Northern Iowa,2009,12,0,1,Round of 64 (1st rd),Ben Jacobson
175,Northern Iowa,2010,9,2,1,Sweet Sixteen (3rd rd),Ben Jacobson
176,California State+AC0-Northridge,2001,13,0,1,Round of 64 (1st rd),Bobby Braswell
176,California State+AC0-Northridge,2009,15,0,1,Round of 64 (1st rd),Bobby Braswell
177,Northwestern State,2001,16,1,1,Round of 64 (1st rd),Mike McConathy
177,Northwestern State,2006,14,1,1,Round of 32 (2nd rd),Mike McConathy
178,Notre Dame,1953,NA,2,1,Elite Eight (3rd rd),John Jordan
178,Notre Dame,1954,NA,2,1,Elite Eight (3rd rd),John Jordan
178,Notre Dame,1957,NA,2,1,Sweet Sixteen (2nd rd),John Jordan
178,Notre Dame,1958,NA,2,1,Elite Eight (3rd rd),John Jordan
178,Notre Dame,1960,NA,0,1,Round of 32 (1st rd),John Jordan
178,Notre Dame,1963,NA,0,1,Round of 32 (1st rd),John Jordan
178,Notre Dame,1965,NA,0,1,Round of 32 (1st rd),Johnny Dee
178,Notre Dame,1969,NA,0,1,Round of 32 (1st rd),Johnny Dee
178,Notre Dame,1970,NA,1,2,Sweet Sixteen (2nd rd),Johnny Dee
178,Notre Dame,1971,NA,1,2,Sweet Sixteen (2nd rd),Johnny Dee
178,Notre Dame,1974,NA,2,1,Sweet Sixteen (2nd rd),Digger Phelps
178,Notre Dame,1975,NA,1,2,Sweet Sixteen (2nd rd),Digger Phelps
178,Notre Dame,1976,NA,1,1,Sweet Sixteen (2nd rd),Digger Phelps
178,Notre Dame,1977,NA,1,1,Sweet Sixteen (2nd rd),Digger Phelps
178,Notre Dame,1978,NA,3,2,National Semifinals (4th rd),Digger Phelps
178,Notre Dame,1979,1,2,1,Elite Eight (4th rd),Digger Phelps
178,Notre Dame,1980,4,0,1,Round of 32 (2nd rd),Digger Phelps
178,Notre Dame,1981,2,1,1,Sweet Sixteen (3rd rd),Digger Phelps
178,Notre Dame,1985,7,1,1,Round of 32 (2nd rd),Digger Phelps
178,Notre Dame,1986,3,0,1,Round of 64 (1st rd),Digger Phelps
178,Notre Dame,1987,5,2,1,Sweet Sixteen (3rd rd),Digger Phelps
178,Notre Dame,1988,10,0,1,Round of 64 (1st rd),Digger Phelps
178,Notre Dame,1989,9,1,1,Round of 32 (2nd rd),Digger Phelps
178,Notre Dame,1990,10,0,1,Round of 64 (1st rd),Digger Phelps
178,Notre Dame,2001,6,1,1,Round of 32 (2nd rd),Mike Brey
178,Notre Dame,2002,8,1,1,Round of 32 (2nd rd),Mike Brey
178,Notre Dame,2003,5,2,1,Sweet Sixteen (3rd rd),Mike Brey
178,Notre Dame,2007,6,0,1,Round of 64 (1st rd),Mike Brey
178,Notre Dame,2008,5,1,1,Round of 32 (2nd rd),Mike Brey
178,Notre Dame,2010,6,0,1,Round of 64 (1st rd),Mike Brey
179,Ohio,1960,NA,1,2,Sweet Sixteen (2nd rd),James Snyder
179,Ohio,1961,NA,0,1,Round of 32 (1st rd),James Snyder
179,Ohio,1964,NA,2,1,Elite Eight (3rd rd),James Snyder
179,Ohio,1965,NA,0,1,Round of 32 (1st rd),James Snyder
179,Ohio,1970,NA,0,1,Round of 32 (1st rd),James Snyder
179,Ohio,1972,NA,0,1,Round of 32 (1st rd),James Snyder
179,Ohio,1974,NA,0,1,Round of 32 (1st rd),James Snyder
179,Ohio,1983,11,1,1,Round of 32 (2nd rd),Danny Nee
179,Ohio,1985,14,0,1,Round of 64 (1st rd),Danny Nee
179,Ohio,1994,12,0,1,Round of 64 (1st rd),Larry Hunter
179,Ohio,2005,13,0,1,Round of 64 (1st rd),Tim O'Shea
179,Ohio,2010,14,1,1,Round of 32 (2nd rd),John Groce
180,Ohio State,1939,NA,2,1,National Championship (3rd rd),Harold Olsen
180,Ohio State,1944,NA,1,1,National Semifinals (2nd rd),Harold Olsen
180,Ohio State,1945,NA,1,1,National Semifinals (2nd rd),Harold Olsen
180,Ohio State,1946,NA,2,1,National Semifinals (2nd rd),Harold Olsen
180,Ohio State,1950,NA,1,1,Elite Eight (1st rd),Tippy Dye
180,Ohio State,1960,NA,4,0,National Championship (5th rd),Fred Taylor
180,Ohio State,1961,NA,3,1,National Championship (5th rd),Fred Taylor
180,Ohio State,1962,NA,3,1,National Championship (5th rd),Fred Taylor
180,Ohio State,1968,NA,3,1,National Semifinals (4th rd),Fred Taylor
180,Ohio State,1971,NA,1,1,Elite Eight (3rd rd),Fred Taylor
180,Ohio State,1980,4,1,1,Sweet Sixteen (3rd rd),Eldon Miller
180,Ohio State,1982,8,0,1,Round of 64 (1st rd),Eldon Miller
180,Ohio State,1983,3,1,1,Sweet Sixteen (3rd rd),Eldon Miller
180,Ohio State,1985,4,1,1,Round of 32 (2nd rd),Eldon Miller
180,Ohio State,1987,9,1,1,Round of 32 (2nd rd),Gary Williams
180,Ohio State,1990,8,1,1,Round of 32 (2nd rd),Randy Ayers
180,Ohio State,1991,1,2,1,Sweet Sixteen (3rd rd),Randy Ayers
180,Ohio State,1992,1,3,1,Elite Eight (4th rd),Randy Ayers
180,Ohio State,1999,4,4,1,National Semifinals (5th rd),Jim(2) O'Brien
180,Ohio State,2000,3,1,1,Round of 32 (2nd rd),Jim(2) O'Brien
180,Ohio State,2001,5,0,1,Round of 64 (1st rd),Jim(2) O'Brien
180,Ohio State,2002,4,1,1,Round of 32 (2nd rd),Jim(2) O'Brien
180,Ohio State,2006,2,1,1,Round of 32 (2nd rd),Thad Motta
180,Ohio State,2007,1,5,1,National Championship (6th rd),Thad Matta
180,Ohio State,2009,8,0,1,Round of 64 (1st rd),Thad Matta
180,Ohio State,2010,2,2,1,Sweet Sixteen (3rd rd),Thad Matta
181,Oklahoma,1939,NA,1,1,National Semifinals (2nd rd),Bruce Drake
181,Oklahoma,1943,NA,1,1,Elite Eight (1st rd),Bruce Drake
181,Oklahoma,1947,NA,2,1,National Championship (3rd rd),Bruce Drake
181,Oklahoma,1979,5,1,1,Sweet Sixteen (3rd rd),Dave Bliss
181,Oklahoma,1983,7,1,1,Round of 32 (2nd rd),Billy Tubbs
181,Oklahoma,1984,2,0,1,Round of 32 (2nd rd),Billy Tubbs
181,Oklahoma,1985,1,3,1,Elite Eight (4th rd),Billy Tubbs
181,Oklahoma,1986,4,1,1,Round of 32 (2nd rd),Billy Tubbs
181,Oklahoma,1987,6,2,1,Sweet Sixteen (3rd rd),Billy Tubbs
181,Oklahoma,1988,1,5,1,National Championship (6th rd),Billy Tubbs
181,Oklahoma,1989,1,2,1,Sweet Sixteen (3rd rd),Billy Tubbs
181,Oklahoma,1990,1,1,1,Round of 32 (2nd rd),Billy Tubbs
181,Oklahoma,1992,4,0,1,Round of 64 (1st rd),Billy Tubbs
181,Oklahoma,1995,4,0,1,Round of 64 (1st rd),Kelvin Sampson
181,Oklahoma,1996,10,0,1,Round of 64 (1st rd),Kelvin Sampson
181,Oklahoma,1997,11,0,1,Round of 64 (1st rd),Kelvin Sampson
181,Oklahoma,1998,10,0,1,Round of 64 (1st rd),Kelvin Sampson
181,Oklahoma,1999,13,2,1,Sweet Sixteen (3rd rd),Kelvin Sampson
181,Oklahoma,2000,3,1,1,Round of 32 (2nd rd),Kelvin Sampson
181,Oklahoma,2001,4,0,1,Round of 64 (1st rd),Kelvin Sampson
181,Oklahoma,2002,2,4,1,National Semifinals (5th rd),Kelvin Sampson
181,Oklahoma,2003,1,3,1,Elite Eight (4th rd),Kelvin Sampson
181,Oklahoma,2005,3,1,1,Round of 32 (2nd rd),Kelvin Sampson
181,Oklahoma,2006,6,0,1,Round of 64 (1st rd),Kelvin Sampson
181,Oklahoma,2008,6,1,1,Round of 32 (2nd rd),Jeff Capel
181,Oklahoma,2009,2,3,1,Elite Eight (4th rd),Jeff Capel
182,Oklahoma City,1952,NA,1,1,Sweet Sixteen (1st rd),Doyle Parrack
182,Oklahoma City,1953,NA,0,2,Sweet Sixteen (2nd rd),Doyle Parrack
182,Oklahoma City,1954,NA,0,1,Round of 32 (1st rd),Doyle Parrack
182,Oklahoma City,1955,NA,0,1,Round of 32 (1st rd),Doyle Parrack
182,Oklahoma City,1956,NA,2,1,Elite Eight (3rd rd),Abe Lemons
182,Oklahoma City,1957,NA,2,1,Elite Eight (3rd rd),Abe Lemons
182,Oklahoma City,1963,NA,1,2,Sweet Sixteen (2nd rd),Abe Lemons
182,Oklahoma City,1964,NA,0,1,Round of 32 (1st rd),Abe Lemons
182,Oklahoma City,1965,NA,2,1,Sweet Sixteen (2nd rd),Abe Lemons
182,Oklahoma City,1966,NA,0,1,Round of 32 (1st rd),Abe Lemons
182,Oklahoma City,1973,NA,0,1,Round of 32 (1st rd),Abe Lemons
183,Oklahoma State,1945,NA,3,0,National Championship (3rd rd),Henry Iba
183,Oklahoma State,1946,NA,3,0,National Championship (3rd rd),Henry Iba
183,Oklahoma State,1949,NA,2,1,National Championship (3rd rd),Henry Iba
183,Oklahoma State,1951,NA,2,2,National Semifinals (3rd rd),Henry Iba
183,Oklahoma State,1953,NA,1,1,Elite Eight (3rd rd),Henry Iba
183,Oklahoma State,1954,NA,1,1,Elite Eight (3rd rd),Henry Iba
183,Oklahoma State,1958,NA,2,1,Elite Eight (3rd rd),Henry Iba
183,Oklahoma State,1965,NA,1,1,Elite Eight (3rd rd),Henry Iba
183,Oklahoma State,1983,5,0,1,Round of 64 (1st rd),Paul Hansen
183,Oklahoma State,1991,3,2,1,Sweet Sixteen (3rd rd),Eddie Sutton
183,Oklahoma State,1992,2,2,1,Sweet Sixteen (3rd rd),Eddie Sutton
183,Oklahoma State,1993,5,1,1,Round of 32 (2nd rd),Eddie Sutton
183,Oklahoma State,1994,4,1,1,Round of 32 (2nd rd),Eddie Sutton
183,Oklahoma State,1995,4,4,1,National Semifinals (5th rd),Eddie Sutton
183,Oklahoma State,1998,8,1,1,Round of 32 (2nd rd),Eddie Sutton
183,Oklahoma State,1999,9,1,1,Round of 32 (2nd rd),Eddie Sutton
183,Oklahoma State,2000,3,3,1,Elite Eight (4th rd),Eddie Sutton
183,Oklahoma State,2001,11,0,1,Round of 64 (1st rd),Eddie Sutton
183,Oklahoma State,2002,7,0,1,Round of 64 (1st rd),Eddie Sutton
183,Oklahoma State,2003,6,1,1,Round of 32 (2nd rd),Eddie Sutton
183,Oklahoma State,2004,2,4,1,National Semifinals (5th rd),Eddie Sutton
183,Oklahoma State,2005,2,2,1,Sweet Sixteen (3rd rd),Eddie Sutton
183,Oklahoma State,2009,8,1,1,Round of 32 (2nd rd),Travis Ford
183,Oklahoma State,2010,7,0,1,Round of 64 (1st rd),Travis Ford
184,Old Dominion,1980,9,0,1,Round of 64 (1st rd),Paul Webb
184,Old Dominion,1982,10,0,1,Round of 64 (1st rd),Paul Webb
184,Old Dominion,1985,12,0,1,Round of 64 (1st rd),Paul Webb
184,Old Dominion,1986,8,1,1,Round of 32 (2nd rd),Tom Young
184,Old Dominion,1992,15,0,1,Round of 64 (1st rd),Oliver Purnell
184,Old Dominion,1995,14,1,1,Round of 32 (2nd rd),Jeff Capel
184,Old Dominion,1997,14,0,1,Round of 64 (1st rd),Jeff Capel
184,Old Dominion,2005,12,0,1,Round of 64 (1st rd),Blaine Taylor
184,Old Dominion,2007,12,0,1,Round of 64 (1st rd),Blaine Taylor
184,Old Dominion,2010,11,1,1,Round of 32 (2nd rd),Blaine Taylor
185,Oral Roberts,1974,NA,2,1,Elite Eight (3rd rd),Ken Trickey
185,Oral Roberts,1984,11,0,1,Round of 64 (1st rd),Dick Acres
185,Oral Roberts,2006,16,0,1,Round of 64 (1st rd),Scott Sutton
185,Oral Roberts,2007,14,0,1,Round of 64 (1st rd),Scott Sutton
185,Oral Roberts,2008,13,0,1,Round of 64 (1st rd),Scott Sutton
186,Oregon,1939,NA,3,0,National Championship (3rd rd),Howard Hobson
186,Oregon,1945,NA,1,1,Elite Eight (1st rd),John Warren
186,Oregon,1960,NA,2,1,Elite Eight (3rd rd),Steve Belko
186,Oregon,1961,NA,0,1,Round of 32 (1st rd),Steve Belko
186,Oregon,1995,6,0,1,Round of 64 (1st rd),Jerry Green
186,Oregon,2000,7,0,1,Round of 64 (1st rd),Ernie Kent
186,Oregon,2002,2,3,1,Elite Eight (4th rd),Ernie Kent
186,Oregon,2003,8,0,1,Round of 64 (1st rd),Ernie Kent
186,Oregon,2007,3,3,1,Elite Eight (4th rd),Ernie Kent
186,Oregon,2008,9,0,1,Round of 64 (1st rd),Ernie Kent
187,Oregon State,1947,NA,1,1,Elite Eight (1st rd),Stats Gill
187,Oregon State,1949,NA,1,2,National Semifinals (2nd rd),Stats Gill
187,Oregon State,1955,NA,1,1,Elite Eight (3rd rd),Stats Gill
187,Oregon State,1962,NA,2,1,Elite Eight (3rd rd),Stats Gill
187,Oregon State,1963,NA,3,2,National Semifinals (4th rd),Stats Gill
187,Oregon State,1964,NA,0,1,Round of 32 (1st rd),Stats Gill
187,Oregon State,1966,NA,1,1,Elite Eight (3rd rd),Paul Valenti
187,Oregon State,1975,NA,1,2,Sweet Sixteen (2nd rd),Ralph Miller
187,Oregon State,1980,2,0,1,Round of 32 (2nd rd),Ralph Miller
187,Oregon State,1981,1,0,1,Round of 32 (2nd rd),Ralph Miller
187,Oregon State,1982,2,2,1,Elite Eight (4th rd),Ralph Miller
187,Oregon State,1984,6,0,1,Round of 64 (1st rd),Ralph Miller
187,Oregon State,1985,10,0,1,Round of 64 (1st rd),Ralph Miller
187,Oregon State,1988,12,0,1,Round of 64 (1st rd),Ralph Miller
187,Oregon State,1989,6,0,1,Round of 64 (1st rd),Ralph Miller
187,Oregon State,1990,5,0,1,Round of 64 (1st rd),Jim Anderson
188,+ACI-Pacific, California+ACI-,1966,NA,0,2,Sweet Sixteen (2nd rd),Dick Edwards
188,+ACI-Pacific, California+ACI-,1967,NA,1,1,Elite Eight (3rd rd),Dick Edwards
188,+ACI-Pacific, California+ACI-,1971,NA,1,1,Sweet Sixteen (2nd rd),Dick Edwards
188,+ACI-Pacific, California+ACI-,1979,6,0,1,Round of 32 (2nd rd),Stan Morrison
188,+ACI-Pacific, California+ACI-,1997,13,0,1,Round of 64 (1st rd),Bob Thomason
188,+ACI-Pacific, California+ACI-,2004,12,1,1,Round of 32 (2nd rd),Bob Thomason
188,+ACI-Pacific, California+ACI-,2005,8,1,1,Round of 32 (2nd rd),Bob Thomason
188,+ACI-Pacific, California+ACI-,2006,13,0,1,Round of 64 (1st rd),Bob Thomason
189,Pennsylvania,1953,NA,1,1,Sweet Sixteen (2nd rd),Howie Dallmer
189,Pennsylvania,1970,NA,0,1,Round of 32 (1st rd),Dick Harter
189,Pennsylvania,1971,NA,2,1,Elite Eight (3rd rd),Dick Harter
189,Pennsylvania,1972,NA,2,1,Elite Eight (3rd rd),Chuck Daly
189,Pennsylvania,1973,NA,1,2,Sweet Sixteen (2nd rd),Chuck Daly
189,Pennsylvania,1974,NA,0,1,Round of 32 (1st rd),Chuck Daly
189,Pennsylvania,1975,NA,0,1,Round of 32 (1st rd),Chuck Daly
189,Pennsylvania,1978,NA,1,1,Sweet Sixteen (2nd rd),Bob Weinhauer
189,Pennsylvania,1979,9,4,2,National Semifinals (5th rd),Bob Weinhauer
189,Pennsylvania,1980,12,1,1,Round of 32 (2nd rd),Bob Weinhauer
189,Pennsylvania,1982,12,0,1,Round of 64 (1st rd),Bob Weinhauer
189,Pennsylvania,1985,15,0,1,Round of 64 (1st rd),Craig Littlepage
189,Pennsylvania,1987,16,0,1,Round of 64 (1st rd),Tom Schneider
189,Pennsylvania,1993,14,0,1,Round of 64 (1st rd),Fran Dunphy
189,Pennsylvania,1994,11,1,1,Round of 32 (2nd rd),Fran Dunphy
189,Pennsylvania,1995,12,0,1,Round of 64 (1st rd),Fran Dunphy
189,Pennsylvania,1999,11,0,1,Round of 64 (1st rd),Fran Dunphy
189,Pennsylvania,2000,13,0,1,Round of 64 (1st rd),Fran Dunphy
189,Pennsylvania,2002,11,0,1,Round of 64 (1st rd),Fran Dunphy
189,Pennsylvania,2003,11,0,1,Round of 64 (1st rd),Fran Dunphy
189,Pennsylvania,2005,13,0,1,Round of 64 (1st rd),Fran Dunphy
189,Pennsylvania,2006,15,0,1,Round of 64 (1st rd),Fran Dunphy
189,Pennsylvania,2007,14,0,1,Round of 64 (1st rd),Glen Miller
190,Pennsylvania State,1942,NA,1,1,Elite Eight (1st rd),John Lawther
190,Pennsylvania State,1952,NA,0,2,Sweet Sixteen (1st rd),Elmer Gross
190,Pennsylvania State,1954,NA,4,1,National Semifinals (4th rd),Elmer Gross
190,Pennsylvania State,1955,NA,1,2,Sweet Sixteen (2nd rd),John Egli
190,Pennsylvania State,1965,NA,0,1,Round of 32 (1st rd),John Egli
190,Pennsylvania State,1991,13,1,1,Round of 32 (2nd rd),Bruce Parkhill
190,Pennsylvania State,1996,5,0,1,Round of 64 (1st rd),Jerry Dunn
190,Pennsylvania State,2001,7,2,1,Sweet Sixteen (3rd rd),Jerry Dunn
191,Pepperdine,1944,NA,0,2,Elite Eight (1st rd),Al Duer
191,Pepperdine,1962,NA,1,1,Sweet Sixteen (2nd rd),Duck Dowell
191,Pepperdine,1976,NA,1,1,Sweet Sixteen (2nd rd),Gary Colson
191,Pepperdine,1979,9,1,1,Round of 32 (2nd rd),Gary Colson
191,Pepperdine,1982,7,1,1,Round of 32 (2nd rd),Jim Harrick
191,Pepperdine,1983,11,0,1,Round of 64 (1st rd),Jim Harrick
191,Pepperdine,1985,14,0,1,Round of 64 (1st rd),Jim Harrick
191,Pepperdine,1986,12,0,1,Round of 64 (1st rd),Jim Harrick
191,Pepperdine,1991,14,0,1,Round of 64 (1st rd),Tom Asbury
191,Pepperdine,1992,11,0,1,Round of 64 (1st rd),Tom Asbury
191,Pepperdine,1994,14,0,1,Round of 64 (1st rd),Tom Asbury
191,Pepperdine,2000,11,1,1,Round of 32 (2nd rd),Jan van Breda Kolff
191,Pepperdine,2002,10,0,1,Round of 64 (1st rd),Paul Westphal
192,Pittsburgh,1941,NA,1,1,National Semifinals (2nd rd),Henry Carlson
192,Pittsburgh,1957,NA,1,2,Sweet Sixteen (2nd rd),Bob Timmons
192,Pittsburgh,1958,NA,0,1,Round of 32 (1st rd),Bob Timmons
192,Pittsburgh,1963,NA,0,1,Round of 32 (1st rd),Bob Timmons
192,Pittsburgh,1974,NA,2,1,Elite Eight (3rd rd),Buzz Ridl
192,Pittsburgh,1981,10,1,1,Round of 32 (2nd rd),Roy Chipman
192,Pittsburgh,1982,10,0,1,Round of 64 (1st rd),Roy Chipman
192,Pittsburgh,1985,12,0,1,Round of 64 (1st rd),Roy Chipman
192,Pittsburgh,1987,3,1,1,Round of 32 (2nd rd),Paul Evans
192,Pittsburgh,1988,2,1,1,Round of 32 (2nd rd),Paul Evans
192,Pittsburgh,1989,8,0,1,Round of 64 (1st rd),Paul Evans
192,Pittsburgh,1991,6,1,1,Round of 32 (2nd rd),Paul Evans
192,Pittsburgh,1993,9,0,1,Round of 64 (1st rd),Paul Evans
192,Pittsburgh,2002,3,2,1,Sweet Sixteen (3rd rd),Ben Howland
192,Pittsburgh,2003,2,2,1,Sweet Sixteen (3rd rd),Ben Howland
192,Pittsburgh,2004,3,2,1,Sweet Sixteen (3rd rd),Jamie Dixon
192,Pittsburgh,2005,9,0,1,Round of 64 (1st rd),Jamie Dixon
